User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
RT BREAKING The first member of Congress Rep Mario Diaz Balart has tested postitive for coronavirus Our story here https,BerlinDelia,3/18/2020,positive,0.25
RT Spanish Flu West Nile Virus Zika Ebola All named for places Before the media s fake outrage even CNN called it Chin,BGEMB,3/18/2020,negative,-0.25
azam When you wish you had more Personal Protection but don t want to adv,Bskolle,3/18/2020,positive,0.25
RT Trump s spiritual adviser and head of the White House s Faith and Opportunity Initiative program Paula White asked f,Cammbal,3/18/2020,neutral,0
RT Please stop shooting one another until after the virus has passed Baltimore mayor asks residents to stop shooting each o,CaryNovak,3/18/2020,neutral,0
RT We need comprehensive action to combat the coronavirus outbreak That s why I m calling for a decisive public health response,charbone1,3/18/2020,positive,0.05
RT Americans Stranded Abroad I Feel Completely Abandoned When travel restrictions abruptly were put into place thousand,cindycrum,3/18/2020,negative,-0.0125
RT Approximately 0 0002 of the general population in America have been tested for coronavirus roughly 71 000 total tests for,crazynerdchic,3/18/2020,negative,-0.1125
RT Only solution to the coronavirus,daisyvaex,3/18/2020,neutral,0
RT coronavirus made me realize I took normal life for granted like I just want everything normal again so bad,desiree0298,3/18/2020,negative,-0.133333333
RT In the age of Trump we ve learned that the media is hellbent on spreading disinformation and lies So if we don t speak,Donnalee222,3/18/2020,neutral,0
Please put your attempt to gut scientific integrity on hold until after the nation has dealt with th,elliecraig214,3/18/2020,neutral,0
RT A study has indicated that if Chinese authorities had acted three weeks earlier than they did the number of coronavirus cases c,FLmom4Trump,3/18/2020,neutral,0
RT No one thinks Chinese Americans are to blame for the Chinese Coronavirus If you don t have the intellectual capacity to unde,FrankyWheelhous,3/18/2020,positive,0.1
RT xxtgb Only thing coronavirus killing around here is the fucking vibes bro,GGarza_Mania,3/18/2020,negative,-0.3
RT Meet the Americans still going out and gathering in large groups,guzlomi,3/18/2020,positive,0.214285714
RT Virus update World coronavirus infections hit 200 000 kill more than 8 000 147 more die in Iran raising death toll to 1 13,JessRocca,3/18/2020,positive,0.5
RT Student loan debt cancellation MUST be a part of the next emergency coronavirus package to deliver relief immediately to mil,JoshuaMagee27,3/18/2020,neutral,0
RT Am I the only one who convinced himself he has the coronavirus 14 times already with no symptoms,jra_44,3/18/2020,neutral,0
RT Coronavirus really be killin all the vibes,Kalea_15,3/18/2020,negative,0.2
RT This woman celebrated her 100th birthday from behind a window amid coronavirus concerns Her family gathered outside on the op,kangveIvet,3/18/2020,negative,-0.016666667
RT Trump turned down WHO test kits for corona because the Kushners own Oscar Health the company that has now been given t,Karenko2003,3/18/2020,positive,0.222222222
Alaska DHSS announces three new cases of coronavirus all travel related two from the Lower 48 and one from Eur,ktuubeth,3/18/2020,positive,0.068181818
RT Indonesia 227 cases 19 deaths Philippines 187 cases 14 deaths Malaysia 673 cases 2 deaths Thailand 177 cases,leehangyul07,3/18/2020,neutral,0
RT Two new polls show Republicans who primarily turn to Fox News and other right wing sources for information on current events a,Lookinup2Luv,3/18/2020,positive,0.139415584
RT Coronavirus death rate drops Better math better treatment or more testing Just The News,LouLouKing8,3/18/2020,positive,0.5
RT Only solution to the coronavirus,lucaslblc,3/18/2020,neutral,0
RT This Should Go Well Philadelphia Police to Stop Arresting Criminals Over Coronavirus Concerns WTF Not sure about this,LutierMT,3/18/2020,negative,-0.375
should get banks to all agree to slap 2 months PITI on back of loan Give banks a tax cut to offs,morse22580,3/18/2020,neutral,0
RT Singapore learned the hard way with SARS back in 2002 and now they re doing a great job Why Singapore s coronavirus re,NanaJMcK,3/18/2020,positive,0.169444444
RT The spread of COVID19 has all but emptied streets that are normally packed monuments appear eerily deserted and tourist attr,NikkiLouiseShe1,3/18/2020,positive,0.15
RT I m so fucking scared to vote tomorrow that I m crying I don t want to get Coronavirus I don t want to die,nobodyforprezzz,3/18/2020,negative,-0.4
RT I ve lost my mind I wrote Coronavirus Rhapsody Is this a sore throat Is this just allergies Caught in a lockdown No,PdKneedler,3/18/2020,neutral,0
RT Here s business prof Dr Arnold Hite leading a riveting discussion of cost curves in this new normal of remote instruc,peterlinkjr,3/18/2020,positive,0.171590909
RT The city s firstresponders are calling on the state to provide someone within their department the names of patients,PghFireFighters,3/18/2020,neutral,0
RT As LGBTQ health and community centers are shutting down nationwide these virtual resource kits phone hotlines live s,PolicyCandy,3/18/2020,negative,-0.00959596
RT Our Senator handling the main things and placing the right level of emotion where it belongs He is fighting,shailjapatel,3/18/2020,positive,0.226190476
RT Funes You didn t treat the coronavirus seriously Take some responsibility for yourself You called Democrat H,shitebart,3/18/2020,negative,-0.333333333
RT Only solution to the coronavirus,tampi_coo,3/18/2020,neutral,0
RT No one thinks Chinese Americans are to blame for the Chinese Coronavirus If you don t have the intellectual capacity to unde,TTongco,3/18/2020,positive,0.1
RT mueller The Senate rejected 47 51 s amendment to the House passed coronavirus package H R 6201 It would have a,wangjexi,3/18/2020,neutral,0
RT As communities have begun to recognize the importance of social distancing measures to flatten the curve on COVID 19 tra,Wildchildwendy,3/18/2020,positive,0.033333333
RT Shoutout to grocery store workers playing an essential role on the ground risking exposure They deserve for their empl,wopr42,3/18/2020,neutral,0
RT BREAKING NEWS A Kentucky man who tested positive for the novel coronavirus initially refused orders to self quarantine,zoomarang,3/18/2020,positive,0.113636364
Emergency room physician We re seeing people in their 40s on ventilators due to coronavirus CNN Video,55bonnie,3/19/2020,negative,-0.125
RT Holy shit Marcus Smart tested positive for the Coronavirus GET WELL MARCUS BOSTON LOVES YOU,acoughs11,3/19/2020,positive,0.080519481
RT Gov Newsom says 56 of Californians are expected to be infected with coronavirus over an eight week period I call BS,Aliebuggg,3/19/2020,negative,-0.1
RT Coronavirus causing market crashes everywhere in the world Except Sinaloa,AndrewJoel10,3/19/2020,neutral,0
RT I ve lost my mind I wrote Coronavirus Rhapsody Is this a sore throat Is this just allergies Caught in a lockdown No,Anita27_12679,3/19/2020,neutral,0
Watch This Epic Video Montage of Media Repeatedly Saying Wuhan Coronavirus Before it was Considered Racist B,Applehigh2,3/19/2020,positive,0.1
RT markiplier talks about coronavirus very touching,arin_banerjee,3/19/2020,positive,0.65
RT That s cool Now explain the 1 6 million in stock you sold after receiving classified briefings on the c,AuntHagatha,3/19/2020,positive,0.35
RT The infectious diseases expert who in the 1980s was the brains behind Australia s world leading AIDS HIV campaign sa,basell_allan,3/19/2020,negative,-0.4
RT Looking fab I could listen to her say coronavirus in her tiny daddy s girl voice all day,BernOut3,3/19/2020,neutral,0
RT sweet bread Day 5 of Coronavirus lock down stacking Pringles,brodie_tatiana,3/19/2020,negative,0.097222222
RT Plus side of coronavirus is plenty of time to learn sick tiktok dance moves,caitlynself97,3/19/2020,negative,-0.714285714
RT Marcus Smart announced he s the Celtics player who tested positive for the coronavirus,ceee_jayeeg,3/19/2020,positive,0.220779221
RT Two Lakers players have tested positive for the coronavirus per,coreybamba,3/19/2020,positive,0.227272727
RT I ve lost my mind I wrote Coronavirus Rhapsody Is this a sore throat Is this just allergies Caught in a lockdown No,Danny_4A,3/19/2020,neutral,0
RT Coronavirus cases are falling in South Korea because of their experiences with past viruses This should be the United St,debbie_stegall,3/19/2020,negative,-0.25
Talk about what First thing this guy says is there is no coronavirus in his opinion Who is this person and why,dferdjr,3/19/2020,positive,0.25
RT BREAKING Trump told Governors across the US to buy their own coronavirus supplies then his administration outbid them Disgus,dianesummers6,3/19/2020,positive,0.6
RT Your Foundation stole hundreds of millions from Haiti the poorest country in the w,digibd66,3/19/2020,neutral,0
RT This is the sort of thing you resign from Congress over,DiJdtrotter7,3/19/2020,neutral,0
RT mariotti THREAD Did Senator Richard Burr engage in insider trading when he sold off 1 6 million in stock while he was receiv,Discerning1,3/19/2020,neutral,0
After effect of the Coronavirus,Don32208836,3/19/2020,neutral,0
RT Marcus Smart announces he tested positive for the coronavirus I don t feel any of the symptoms but I can t stress en,dshaun_newton,3/19/2020,positive,0.220779221
RT L Reed Desperate and Washed Up Actress Debra Messing Says MAGA Supporters Will Die Over Trump s Coronavirus Response http,ELIZABETHGreco1,3/19/2020,negative,-0.6
RT When you live in CA and hear 56 of Californians will get coronavirus over the next 8 weeks,FRANKFORDthe3rd,3/19/2020,positive,0.068181818
RT As Intel chairman got private briefings about Coronavirus weeks ago Burr knew how bad it would be He told the tru,Grit99,3/19/2020,negative,-0.35
RT The Moon administration gets another thing right The SKorean government will also pay for the treatment of illegal im,honestly_sunny,3/19/2020,negative,-0.107142857
RT matthewlawson how the governor gonna say 56 of Californians will get the coronavirus and not immediately offer any financial help or,hunnieeitssliim,3/19/2020,neutral,0
RT Rick BREAKING Follow up on yesterday s tweet New Drug Trial 100 Effective Against Caronavirus President Trump annou,Jane85413347,3/19/2020,positive,0.368181818
RT The shops in Del Amo Mall have closed starting today until March 29 to prevent the spread of COVID 19 Some food opti,jorianlovesla,3/19/2020,negative,-0.05
RT has witty wisdom to ask is Chinese food racist as that s where it originated Touch as he,KaidenMann2,3/19/2020,positive,0.25
Senator Dumped Up to 1 6 Million of Stock After Reassuring Public About Coronavirus Preparedness via,kathygroob,3/19/2020,neutral,0
RT BREAKING The KY Senate in the midst of the coronavirus pandemic passed the conference committee report on SB 2 the,kolo20,3/19/2020,neutral,0
The two Lakers who tested positive were asymptomatic It s worth reading this column on why NBA stars,kyoshino,3/19/2020,positive,0.263636364
Two Lakers test positive for the coronavirus The Lakers had 14 players tested for the coronavirus virus at the tea,kyoshino,3/19/2020,positive,0.227272727
RT NEW After assuring the public about the government s coronavirus preparedness Senate Intel chair Richard Burr in on,LindaNewman52,3/19/2020,positive,0.068181818
After all they are playing so nice After unleashing what may be the most devastating bioweapon in human history,MikePilbean,3/19/2020,positive,0.025
RT Burr spox says the transactions were made several weeks before the U S and financial markets showed signs of volatili,MimiMom8083,3/19/2020,neutral,0
RT What coronavirus symptoms look like day by day,nadiafalala,3/19/2020,neutral,0
RT sweet bread Day 5 of Coronavirus lock down stacking Pringles,nerdyunie,3/19/2020,negative,0.097222222
RT Coronavirus is not mother nature s cure for evil humans The Earth doesn t suffer from humanity It suffers from,noracrayola,3/19/2020,negative,-0.8
RT SCOOP NC s GOP Senator Richard Burr told the public he was confident the govt can fight off COVID 19 the same time he amp his,NorCalX530,3/19/2020,positive,0.166666667
RT I see is trending We were the first network in the country to have someone call for a travel ban due to the sever,patriotpromise2,3/19/2020,positive,0.0625
RT Eddie Hearn brings out his Chris Eubank impression to boost nationwide morale amid the coronavirus pandemic,reececruv,3/19/2020,neutral,0
RT Drive up coronavirus testing starts Friday in Waterville Maine,RiggerWhite,3/19/2020,neutral,0
RT unseen You all need to watch this It s fascinating WATCH LIVE Trump speaks with governors on coronavirus response at FEMA,RIred61,3/19/2020,positive,0.418181818
RT The US president has again faced accusations of racism after blaming the coronavirus outbreak on China,sandgee31,3/19/2020,neutral,0
RT An ideology of everyone for himself will not work when the health of each of us depends on the health of all of us,SonOfSunTzu,3/19/2020,neutral,0
RT 60 70 of South Africans will get coronavirus Mkhize CoronavirusinSA Covid19inSA More here h,strivaops,3/19/2020,positive,0.5
RT New Jersey lawmakers passed a bill that would make it illegal to return items you purchased to prepare for self isolation,SunnyJL52,3/19/2020,negative,-0.181818182
COVID 19 Keeping safe and The Icehouse Community Now is the perfect time to update our ne,the_icehouse,3/19/2020,positive,0.75
RT Allies Us curing the coronavirus and being allowed to go outside again Aliens,ThePoshApple,3/19/2020,neutral,0
RT WOW Soon after he offered public assurances that the government was ready to battle coronavirus Senate Intelligence Committ,True_Attendant,3/19/2020,positive,0.1
Disaster scenarios out of Iran re coronavirus 18k official cases likely double or triple that Experts estima,UrbanMysticDee,3/19/2020,neutral,0
RT Analysis The new sick leave law doesn t help the workers that need it most,Winking_Buddha,3/19/2020,negative,-0.025974026
RT Former South Carolina Gov David Beasley the current head of the U N s World Food Programme has confirmed he has cont,zannerina,3/19/2020,positive,0.133333333
RT I d wager many in the media hope chloroquine doesn t work to effectively and safely treat the coronavirus so they can,_Kim37,3/20/2020,positive,0.533333333
RT This press conference is disgusting HHS Sec Azar just attacked refugees and immigrants trying to act like they re the reason,arealexty,3/20/2020,negative,-0.55
RT Sanders says congressional Democrats should reject the GOP coronavirus proposal and we should sit down and work out a,BeccaRast,3/20/2020,negative,-0.155555556
RT At least three Republicans and one Democrat sold stock before the country even got serious about Covid 19 Kelly Loeffler a,boringkitten,3/20/2020,negative,-0.316666667
RT Woah Have you ever seen the beach so empty Neptune Atlantic and JAX beach are officially closed until further notice,ChrisObarski,3/20/2020,negative,-0.066666667
RT Hello elected leaders LOCK DOWN THE COUNTRY NOW The explosion of coronavirus cases in the U S is accelerating fas,deanndye,3/20/2020,negative,-0.155555556
RT This is an absolutely brilliant piece of writing Reading it might just save your life and those of countless others,DLRogKingston,3/20/2020,positive,0.45
U S Orders Up To A Yearlong Break On Mortgage Payments,EditorialGuru,3/20/2020,neutral,0
RT Notice During coronavirus Bloomberg isn t giving his money to help Americans but to Politics instead,FlatplaneJayne,3/20/2020,neutral,0
RT Bad actors are knowingly spreading disinformation about the origin of the virus reactive measures and more Please ensur,GillumCarolyn,3/20/2020,negative,-0.1
RT BOEING SUSPENDS DIVIDENDS BUYBACKS AND STOPS PAYING CEO AND CHAIRMAN FOR THE REST OF THE YEAR AMID CORONAVIRUS CONCERNS,gipa691,3/20/2020,neutral,0
Supercomputer identifies chemicals that could stop coronavirus spreading and help create a vaccine,Independent,3/20/2020,neutral,0
RT CNNs Anderson Coopers BFF Boyfriend Andy Cohen Reveals He Has Tested Positive for Coronavirus,janiek13,3/20/2020,positive,0.227272727
RT One of the richest countries on earth is crowdsourcing masks gowns and ventilators coronavirus,K_Whelan17,3/20/2020,neutral,0
RT SCOOP Emergency hospitals in L A County have fewer than 200 ICU beds available for Covid19 patients Health officials are sc,keepontheborder,3/20/2020,positive,0.4
RT I am calling on every CEO in America to publicly commit now to not buying back their company s stock over the course of the n,leonab1234,3/20/2020,neutral,0
RT I m watching SNL right Coronavirus COVID19 SeanSpicer TrumpCantAct,lizzzyk66,3/20/2020,positive,0.285714286
RT NEW Sen Kelly Loeffler sold between 1 2M and 3 1M worth of stock in the three weeks beginning on Jan 24 the day of a close,Lwbespanol,3/20/2020,positive,0.218181818
RT BREAKING The Wii Bowling Alley has closed indefinitely due to recent coronavirus outbreak concerns,megannygaard,3/20/2020,negative,-0.075
RT The dolphins in the canals of Venice were a lie Everything is terrible and we can t have nice things,MigCorteguera,3/20/2020,negative,-0.2
RT HouTX Uh oh Tomball nursing home had 14 health violations before man died of Covid 19 including lax infection control h,mrkmully,3/20/2020,neutral,0
RT ive heard the word coronavirus this week more than I ve heard my name my whole life,mxryhamm,3/20/2020,positive,0.35
RT I am so happy the coronavirus real time mobile app developed by my team led by got a massive download,NigerianDigest,3/20/2020,positive,0.275
RT A hospital ship that can t yet sail a drug that s not approved for coronavirus a windfall of masks that s not due until n,nwilson112362,3/20/2020,positive,0.0625
RT Hasn t Trump watched any disaster movie ever Someone should tell him that the reality denying authority figures are not,NYCwonk,3/20/2020,neutral,0
RT Wondering how much it will cost if you actually get COVID19 I talked to a woman who was uninsured when she got the virus,plummerofficial,3/20/2020,positive,0.1
RT Trump again calls Coronavirus the Chinese virus,Princes06023085,3/20/2020,neutral,0
RT Senator John Kennedy just now We know that CoronaVirus Can kill you won t kill most who get it 99 of us will be fin,ProudPatriot_US,3/20/2020,positive,0.5
The Grand Secretary has tonight shared a new message on the ongoing situation You can read the message here,ProvincialGLN,3/20/2020,positive,0.318181818
RT The Chinese Communist Party Russia Iran and bad actors around the world are spreading misinformation and lies about the,RightAsRain7,3/20/2020,negative,-0.35
This clown is an economic advisor Kudlow Coronavirus will not be economic tragedy via,rjsoule,3/20/2020,positive,0.2
RT 1 I wrote 3 000 words for The Dispatch on what exactly went wrong with coronavirus testing in the US,ryekennedy,3/20/2020,negative,-0.125
Thousands partied at this Miami Beach festival Nine tested positive for coronavirus,shmensi,3/20/2020,positive,0.227272727
This week travel startups and announced they had raised more than 1 million each in funding,skift,3/20/2020,positive,0.5
Connecticut s presidential primary postponed to June 2 due to coronavirus concerns,StephanieCFoxJD,3/20/2020,positive,0.1375
RT Holding China Accountable says China inexcusably hid information about the coronavirus and they should admit,SteveB71969175,3/20/2020,neutral,0
RT A coronavirus affected woman gave birth to a healthy baby boy in Greece Doctors say they will remain separated for at least 1,Suses2,3/20/2020,positive,0.1
RT I hear unfounded rumors about NationalGuard troops supporting a nationwide quarantine Let me be clear There has been no su,Suzydee17,3/20/2020,positive,0.175
RT A second Marylander has lost his life as a result of the coronavirus pandemic On behalf of our entire state we send ou,Taa_stee,3/20/2020,neutral,0
RT So now we know that Moscow Mitch McConnell s proposal for some Coronavirus income relief excludes all low income peopl,TBuchyn,3/20/2020,neutral,0
Of us who are positive most are not going to be hospitalized coronavirus CoronaVirusUpdate COVID Healthcare,TheBizJournal,3/20/2020,positive,0.363636364
RT cesargamas wow taken this morning never seen Vegas this empty before tbh coronavirus,thehybridd,3/20/2020,negative,0
listen to universities and help stop coronavirus period Trump announces suspension of federally he,thenewsjoker1,3/20/2020,neutral,0
RT Timing is very suspicious and even if this Coronavirus was a man made virus to try and Destroy President Trumps economy,trumpswithyou,3/20/2020,neutral,0
RT Turkish media report govt plans for prisoner releases possibly 100 000 of c 300 000 prison pop in the coronavirus con,zulfikar2008,3/20/2020,neutral,0
RT Everyone knows that we re facing a real crisis from the coronavirus But do you know how we got here and what we need to do n,504bayou,3/21/2020,positive,0.2
RT Coronavirus deaths globally January 22nd 17 February 21st 2 360 March 21st 12 962,AaronConteh1,3/21/2020,neutral,0
RT This just in Navajo Nation issues Stay at Home Order for all residents of the Navajo Nation to fight the spread of COVID 19,BBroderickNews,3/21/2020,neutral,0
RT Trump finds a way to sprinkle some racism on the coronavirus pandemic Full episode,brixtonrose1,3/21/2020,positive,0.35
RT China sends masks gloves and test kits to nations affected by COVID 19,buzzinginmyhead,3/21/2020,neutral,0
RT See more about the estimates and the researchers warnings and how the rate of coronavirus infections could vary by state de,caichee,3/21/2020,positive,0.5
RT aol Robert Reich says airlines shouldn t see a dime of taxpayer money in a coronavirus bailout,cmadmax,3/21/2020,neutral,0
RT We need to bring people together to fight Coronavirus Blaming China may seem like good politics but it doesn t solve,cmregulator61,3/21/2020,positive,0.7
RT A MESSAGE FROM COVID19,CompanyKwo,3/21/2020,neutral,0
Well there goes my wedding 2020bride coronavirus,emilayclaire,3/21/2020,neutral,0
RT She tested for coronavirus and her results were delayed Five days later she was dead in her kitchen She was 39 year,Flaurilox,3/21/2020,negative,-0.1
RT Donald Trump s inept response to the coronavirus pandemic in the United States is directly responsible for the mountin,greenbkg,3/21/2020,positive,0.2
RT These twin babies discussing Coronavirus at bedtime is the best thing you ll see today,heezus1595,3/21/2020,positive,1
RT Without taking drastic measures the healthy and optimistic among us will doom the vulnerable Literally everyone shoul,honour_del,3/21/2020,neutral,0
RT The Goddard Report with host CoronaVirus ToxicDrugs and FakeNews How to turn a non pandemic into a,howestreet,3/21/2020,neutral,0
RT Or Do Notty McRaven recalled that one voice began to echo through the night one of the candidates began singing albeit terrib,Idontbelieveinh,3/21/2020,neutral,0
A MUST SEE WITH THE CORONAVIRUS YOU MUST LEARN TO BOOST YOUR IMMUNE SYSTEM THIS IS YOUR LAST HOPE HEALTH IS WEALT,InfiniteWaters,3/21/2020,neutral,0
RT hate that shortness of breath is a coronavirus symptom every time i get to the top of the stairs i think i ve got it then i,itsonlymejuliec,3/21/2020,negative,-0.15
RT I know you ve seen the advice cautioning you to pay attention to what AG Barr does to further damage the rule of law w,Kate_in_MN,3/21/2020,neutral,0
RT DOJ Wants to Suspend Certain Constitutional Rights During Coronavirus Emergency via,KateBlake5,3/21/2020,positive,0.207142857
RT COVID 19 Finally some sensible advice from a Nurse What I have seen a lot of are recommendations for how to try to avoi,Kehrnie,3/21/2020,neutral,0
RT Coronavirus is spreading fear Morrison could solve this with the stroke of a pen People trust Bowtell and Swan they are t,knarfnamduh,3/21/2020,neutral,0
RT YOU HAVE FAILED Internet slams Trump s upbeat coronavirus WIN tweet In my opinion this C,lindacorbett18,3/21/2020,positive,0.15
RT The U S Food and Drug Administration has approved the first rapid coronavirus test which can produce results in about 45 minute,LovGloria,3/21/2020,positive,0.25
RT The Police in London are trying to brighten the mood The are going up and down the Thames in a police boat playing Al,MarxAsher,3/21/2020,negative,-0.155555556
RT Everyone knows that we re facing a real crisis from the coronavirus But do you know how we got here and what we need to do n,MicheleHFrost,3/21/2020,positive,0.2
RT HuffPo Reporter The Democrats Response to the Wuhan Coronavirus Outbreak Has Been Disastrous,MommaSaidWhaaat,3/21/2020,negative,-0.7
If you re interested in learning about what coronavirus is and what it does once in the human body I HIGHLY sugges,MrPopCharts,3/21/2020,positive,0.136666667
RT Coronavirus update Europe Turkey 277 new cases Portugal 260 new cases Norway 164 new cases Czechia 162 ne,NestleCrunch,3/21/2020,positive,0.136363636
RT News don t even tell us the weather nomore they be like good morning CORONAVIRUS,nicoconroy,3/21/2020,positive,0.7
RT Chason A mother of three went from making 400 a night to 80 a night to nothing as the pandemic grew and now she s not sure,nplyact,3/21/2020,neutral,-0.25
The coronavirus has exposed vulnerabilities in our nation s nonprofit service system It is incumbent for our comm,npquarterly,3/21/2020,neutral,0
RT Mitch McConnell s aide implicated in stock market moves during coronavirus early days Scott Sloofman purchased stock i,Oblivio69213348,3/21/2020,negative,-0.15
RT The way the FakeNews handles President Trump s Press Conferences on the Coronavirus are so disgusting Every single que,Patriot01224735,3/21/2020,negative,-0.535714286
RT Smiths Group ramps up ventilator production to plug coronavirus shortage to see people actuall,Peter_Clark8,3/21/2020,neutral,0
RT If you have 400 deaths over a short p,philiprichards5,3/21/2020,neutral,0
US scientists develop crucial blood test for coronavirus antibodies,pinkjockalypse,3/21/2020,neutral,0
The Coronavirus isn t gonna stop us from shredding the gnar,platygonzalez,3/21/2020,neutral,0
My sister and I need you to make a Coronavirus quarantine yourself video tha,PurgatoryCarol,3/21/2020,neutral,0
RT Good Now a point of care COVID19 test with 45 minute turnaround approved by FDA,redzwanrashid,3/21/2020,positive,0.7
RT I bet he is Bill Gates charity funding at home coronavirus test kit for Seattle via,rgreer694,3/21/2020,neutral,0
RT Coronavirus DOs and DON Ts The simple infographic guide to protect you and your community via,rianesthesia,3/21/2020,neutral,0
RT Coronavirus is not mother nature s cure for evil humans The Earth doesn t suffer from humanity It suffers from,russyb_,3/21/2020,negative,-0.8
RT The Justice Department has quietly asked Congress for the ability to ask chief judges to detain people indefinitely without tri,RyanKochWeAre1,3/21/2020,neutral,0
RT The Ministry of Health in Gaza has just revealed that the first two coronavirus cases were reported here for two men,santafeez,3/21/2020,positive,0.25
RT Coronavirus Ministers urged to assist forgotten self employed Covid 19 SeaChange IR35 ht,sm00055,3/21/2020,neutral,0
RT This was one of the early reports from January 1st published in major media on the spark that lit the global corona,sortidoavulso,3/21/2020,positive,0.054166667
RT We along with all CP branches are currently closed due to coronavirus I will not be tweeting as regularly but we re s,StevieEvilCat,3/21/2020,negative,-0.075
Excellent news First point of care tests for COVID19 approved by the FDA Results available in 45 mins,susanbordson,3/21/2020,positive,0.55
RT Coronavirus Florida Lake Worth Beach city commission meeting turns ugly,tanyajgarcia,3/21/2020,negative,-0.2
RT Eng Since countries can t afford to shut down indefinitely COVID 19 is highly contagious and even those without symptoms c,taylorgirl614,3/21/2020,positive,0.002222222
COVID19 HYDROXYCHLOROQUINE amp AZITHROMYCIN taken together have a real chance to be one of the biggest game change,yxlearn,3/21/2020,negative,-0.1
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,HawkinsMcIntosh,3/22/2020,neutral,0
RT The World Health Organization confirmed another 4 777 U S coronavirus cases on Saturday up from 10 442 total cases the day,fivelsgirl,3/22/2020,positive,0.2
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,lisaguestGTM,3/22/2020,neutral,0
RIP to all those people who lost their lives to the Coronavirus,SmithNormanv3,3/22/2020,neutral,0
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,dbble5,3/22/2020,neutral,0
RT In Europe the populist right s message in the past five years has been to blame everything on illegal immigrants amp Brussels w,egon_simon,3/22/2020,negative,-0.154761905
RT The coronavirus outbreak is devastating Italy s doctors with the death toll among physicians now at 14,yeryuzuozgurluk,3/22/2020,negative,-1
RT The World Health Organization confirmed another 4 777 U S coronavirus cases on Saturday up from 10 442 total cases the day,joans1963,3/22/2020,positive,0.2
RT An estimated 161 countries and territories now have confirmed cases of coronavirus Find out how countries are battling the,shasmeethaanair,3/22/2020,positive,0.4
RT In India a rumor that cow urine can cure coronavirus has been floating around leading to a party of 200 people who drank co,Licata_Paint,3/22/2020,negative,-0.133333333
RT The World Health Organization confirmed another 4 777 U S coronavirus cases on Saturday up from 10 442 total cases the day,MiissBansal,3/22/2020,positive,0.2
RT The World Health Organization confirmed another 4 777 U S coronavirus cases on Saturday up from 10 442 total cases the day,lorencondron,3/22/2020,positive,0.2
RT In Europe the populist right s message in the past five years has been to blame everything on illegal immigrants amp Brussels w,szekyjanos,3/22/2020,negative,-0.154761905
RT In India a rumor that cow urine can cure coronavirus has been floating around leading to a party of 200 people who drank co,yadneeraj,3/22/2020,negative,-0.133333333
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,jm86ar,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,idahocare,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,gfeneberg,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,selenablaji,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,ChildPleez007,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,scia_p,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,aguilera_allan,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,notoriousOld,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,podcast_kitchen,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,eliana_lorayne,3/22/2020,positive,0.16
RT The World Health Organization confirmed another 4 777 U S coronavirus cases on Saturday up from 10 442 total cases the day,darrrbyy,3/22/2020,positive,0.2
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,GOLPUT99,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,MichaelReports,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,batuwarrior,3/22/2020,positive,0.16
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,silverandsuch,3/22/2020,neutral,0
Trump s dangerous coronavirus name game is part of a long crazy history via ht,vubblePOP,3/22/2020,negative,-0.4125
RT It seems has adopted diluted the 5Demands we helped to develop As the situation mutates only fearless cultur,MW_Unrest,3/22/2020,neutral,0
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,caroltpsworld,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,MALVOcius,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,artofuprising,3/22/2020,positive,0.16
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,tonastyy,3/22/2020,positive,0.16
