User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
Rockland County N Y currently has the highest per capita rate of coronavirus infection in the state Pockets of,nytimes,4/8/2020,neutral,0
RT Are our children going to be taken away from us because we are on the front lines helping people Doctors firefighters and o,nytimes,4/8/2020,neutral,0
RT Broadway will remain closed at least through June 7 But because of uncertainty about when large gatherings will be all,nytimes,4/8/2020,negative,-0.061904762
RT Dara Kass is an E R doctor who predicted the chaos coronavirus would unleash long before it was declared a pandemic Then sh,nytimes,4/8/2020,negative,-0.05
RT DISENFRANCHISED The ballot didn t come on time and she tested positive for coronavirus so she didn t vote,nytimes,4/8/2020,positive,0.227272727
RT Early on Mr Trump discovered that he could use the briefings to satisfy his need for everything to be all about him As,nytimes,4/8/2020,positive,0.1
RT Good news just in India s air is cleaner than it has been in DECADES The lockdown has delivered blue skies over the world,nytimes,4/8/2020,positive,0.35
RT Here s a guide to working with sprays wipes and a bleach based solution to clean surfaces of the pathogen,nytimes,4/8/2020,positive,0.366666667
RT I really don t think they re saying Oh let s have a baby in the midst of the greatest epidemic that the country has faced,nytimes,4/8/2020,positive,0.6
RT NYT It s Hit Our Front Door Homes for people with developmental disabilities see surge of Covid 19 1 100 cases in NY,nytimes,4/8/2020,neutral,0
RT Some jumbled thoughts on how restaurant workers are making it possible for more people to stay home and stay safe by puttin,nytimes,4/8/2020,positive,0.333333333
RT The coronavirus has officially reached more than 2 3 of the country s rural counties with one in 10 reporting at least one,nytimes,4/8/2020,positive,0.066666667
RT This virus is not going anywhere Some European countries have announced a gradual exit from corona lockdowns But this,nytimes,4/8/2020,neutral,0
RT This week a family reached out to us their grandma had Covid19 and had been rushed to Jamaica hospital a week ago barel,nytimes,4/8/2020,neutral,0
RT UFC 249 is happening at the Tachi Palace Casino Resort near Fresno Calif on tribal land in an end run around state regu,nytimes,4/8/2020,positive,0.1
RT When it came to the coronavirus they were confident New York would be different despite the lack of support from Washi,nytimes,4/8/2020,positive,0.212121212
RT Zoya Cherzassky s new exhibition Lost Time looks back to Jewish shtetl life as an allegory of today s crisis Paintings,nytimes,4/8/2020,positive,0.045454545
Scenes from Wisconsin as voters faced long lines confusion and the risk of infection with an election taking plac,nytimes,4/8/2020,negative,-0.05
Science is full of epistemic uncertainty writes Siobhan Roberts Circling the unknowns inching toward truth th,nytimes,4/8/2020,positive,0.35
Shelters across the U S are reporting a rise in foster applications as people seek out a friend to ride out the co,nytimes,4/8/2020,neutral,0
SpaghettiOs Goldfish Ice cream bars As Americans deal with the coronavirus pandemic they re turning to processe,nytimes,4/8/2020,neutral,0
Sporting goods manufacturers are repurposing their factory floors and lending their equipment material and know ho,nytimes,4/8/2020,neutral,0
Stocks in Japan were flat by midday but markets in China Hong Kong South Korea and Australia fell slightly Futu,nytimes,4/8/2020,negative,-0.095833333
The Chinese city of Wuhan the birthplace of the coronavirus pandemic lifted its lockdown on Wednesday allowing 1,nytimes,4/8/2020,neutral,0
The Chinese Communist Party said it was investigating an outspoken property tycoon who accused China s top leader,nytimes,4/8/2020,positive,0.25
The Cook County jail in Chicago a sprawling facility that is among the largest jails in the nation has emerged as,nytimes,4/8/2020,negative,-0.1
The coronavirus is infecting and killing black people in the U S at disproportionately high rates according to da,nytimes,4/8/2020,negative,-0.003333333
The coronavirus is spreading deep into rural America Doctors and elected officials warn that it could overwhelm co,nytimes,4/8/2020,neutral,0
The coronavirus is spreading deep into rural America Doctors and officials warn that it could overwhelm communitie,nytimes,4/8/2020,neutral,0
The federal response was chaotic Even so initial efforts by New York officials to stem the coronavirus outbreak w,nytimes,4/8/2020,positive,0.068181818
The financial strain of gearing up to fight the coronavirus has put added pressure on cash strapped rural hospitals,nytimes,4/8/2020,neutral,0
The M T A dropped the ball with this They let us get sick on the job Now it s too late The New York agency w,nytimes,4/8/2020,negative,-0.292640693
The Navy hospital ship in New York that was intended to treat non coronavirus patients to relieve the city s hospit,nytimes,4/8/2020,positive,0.136363636
The Small Business Administration lightly staffed and working with aging technology has been caught unprepared fo,nytimes,4/8/2020,positive,0.075
The WHO has warned of an infodemic Conspiracy theories disinformation and propaganda are eroding public trust a,nytimes,4/8/2020,negative,-0.05
There s little choice now but to stay grounded because of the coronavirus but avid travelers are devising creative,nytimes,4/8/2020,positive,0.1875
There s not likely to be a baby boom in 9 months experts say,nytimes,4/8/2020,neutral,0
They re made of cardboard require no batteries and they re a great way to kill time As jigsaw puzzles soar in po,nytimes,4/8/2020,positive,0.8
This is my money that they are holding hostage Ticketing companies are facing widespread anger from music fans w,nytimes,4/8/2020,negative,-0.7
Turkey has ordered all citizens to wear masks when shopping or visiting crowded public places and announced that it,nytimes,4/8/2020,neutral,0
Wall Street resumed its rally with the S amp P 500 closing up more than 3 The index is now 23 higher than its March,nytimes,4/8/2020,positive,0.375
We re sharing the stories of the people who have died in the coronavirus pandemic Here are some of those we ve los,nytimes,4/8/2020,neutral,0
While the details of our self care may have only a passing resemblance to what we used to do before the pandemic,nytimes,4/8/2020,neutral,0
With quarantine wristbands Hong Kong is the first place to both track people and place a marker on their bodies W,nytimes,4/8/2020,positive,0.25
2 groups of U S governors one on the East Coast and one on the West Coast plan to coordinate as they decide when,nytimes,4/13/2020,neutral,0
A Florida police chief has been placed on leave after he told officers that a sheriff s deputy had died from the co,nytimes,4/13/2020,neutral,0
A sailor on the Theodore Roosevelt has died from the coronavirus The death of the sailor comes 2 weeks after the s,nytimes,4/13/2020,neutral,0
Breaking News The U S Census Bureau will ask Congress to delay its delivery of population data by 4 months to Apr,nytimes,4/13/2020,neutral,0
Coronavirus tests are a critical tool in measuring the disease s spread and a requirement for certain forms of trea,nytimes,4/13/2020,positive,0.107142857
Dr Anthony Fauci defended President Trump s response to the coronavirus pandemic a day after the president retweet,nytimes,4/13/2020,neutral,0
Expiration dates are not necessarily expiration dates explains,nytimes,4/13/2020,neutral,0
Joe Biden won Wisconsin according to results released a week after a vote overshadowed by the coronavirus A key s,nytimes,4/13/2020,neutral,0
New Orleans officials believed chances were low that Mardi Gras would help spread the coronavirus internal email,nytimes,4/13/2020,positive,0.045454545
Now and in the future our choices add up Use your money to support a world you want writes in On T,nytimes,4/13/2020,neutral,0
Nurses wearing face shields and scrubs directed patients and administered nasal swabs Patients from out of state a,nytimes,4/13/2020,neutral,0
RT For anyone With Covid 19 bookmark this story for later There are a few ways you ll be uniquely qualified to help people i,nytimes,4/13/2020,positive,0.058333333
RT It s hard to shelter in place in a shelter Out of 23 deaths of homeless people there have been 14 men and 2 women from shel,nytimes,4/13/2020,negative,-0.291666667
The backlog of Covid 19 tests in some parts of the U S is getting worse not better Our reporter tra,nytimes,4/13/2020,negative,-0.325
The coronavirus test samples were first taken to a New Jersey lab but it was overwhelmed The samples were diverte,nytimes,4/13/2020,positive,0.193181818
The process started with patients waiting in a mile long line of parked vehicles at a FEMA testing site where many,nytimes,4/13/2020,neutral,0.225
They can t hide this anymore For weeks the coronavirus pandemic had the makings of a Kremlin propaganda coup N,nytimes,4/13/2020,negative,-0.1
Which death is going to be worse Watch our video to hear from people living in Libya s capital Tripoli who are,nytimes,4/13/2020,negative,-0.4
A colleague informs me that she had to push aside a dead body to plug in a ventilator for a new patient who was re,nytimes,4/14/2020,negative,-0.031818182
A combination of religious beliefs and a deep suspicion of the government have made people in Iraq ashamed and afra,nytimes,4/14/2020,neutral,0
A drug for rheumatoid arthritis carries a warning that it could make infections worse It also may be able to keep,nytimes,4/14/2020,positive,0.05
A liberal challenger upset a Trump backed incumbent for a Wisconsin Supreme Court seat after Republicans pushed to,nytimes,4/14/2020,neutral,0
A lot of people are being left behind In On Tech speaks to Susan Crawford a Harvard Law School pro,nytimes,4/14/2020,negative,-0.2
A stalemate over an emergency infusion of cash to help small businesses battered by the coronavirus intensified aft,nytimes,4/14/2020,negative,-0.25
A Virginia bishop who defied social distancing measures and vowed to keep preaching saying I firmly believe that,nytimes,4/14/2020,negative,-0.083333333
Across the U S authorities have put in differing driving and travel restrictions Here s a comprehensive state by,nytimes,4/14/2020,neutral,0
After Dr Li s passing people began to gather virtually at his last post on Weibo In the comments they grieve,nytimes,4/14/2020,neutral,0
As more workers at meat processing plants and grocery stores become sick with the coronavirus the U S food supply,nytimes,4/14/2020,negative,-0.107142857
Asian markets rose on Tuesday after China reported a smaller than expected hit to trade though investors remained,nytimes,4/14/2020,positive,0.125
Austria began easing coronavirus related restrictions on Tuesday allowing hardware and home improvement stores to,nytimes,4/14/2020,neutral,0
Breaking News New York City s coronavirus death toll soared past 10 000 after officials added more than 3 700 peop,nytimes,4/14/2020,positive,0.128787879
Breaking News President Trump ordered a halt to U S funding for the World Health Organization The decision comes,nytimes,4/14/2020,neutral,0
Breaking News The Trump administration reached an agreement in principle with major U S airlines over a 25 billi,nytimes,4/14/2020,positive,0.0625
California Oregon and Washington have shipped 1 000 ventilators to New York a powerful indication that the early,nytimes,4/14/2020,positive,0.178787879
California was once considered one of the most vulnerable states in the U S to the coronavirus but it has kept de,nytimes,4/14/2020,neutral,0
China has approved clinical trials for two experimental vaccines to treat the coronavirus in a global race to figh,nytimes,4/14/2020,positive,0.05
Dr Li Wenliang tried to warn his nation in December about the coronavirus threat but Chinese authorities silenced,nytimes,4/14/2020,neutral,0
Earnings season usually fascinates only professional investors But with millions of jobs on the line and busines,nytimes,4/14/2020,negative,-0.05
Europe morning briefing Here s what you need to know to start your day,nytimes,4/14/2020,neutral,0
Evening Briefing Here s what you need to know at the end of the day,nytimes,4/14/2020,neutral,0
For today April 14 here s how to follow the latest on the coronavirus outbreak We ll update this every day,nytimes,4/14/2020,positive,0.5
Former President Barack Obama has endorsed Joe Biden casting him as the leader the U S needed to combat the coron,nytimes,4/14/2020,neutral,0
From What Singapore has been doing in response to the coronavirus dwarfs what most officials in the U S,nytimes,4/14/2020,positive,0.5
Google and Facebook s advertising businesses may be headed for a rare stumble as the coronavirus pushes the global,nytimes,4/14/2020,positive,0.083333333
Gov Andrew Cuomo said on Monday that the worst is over in the coronavirus pandemic and announced an alliance wit,nytimes,4/14/2020,negative,-1
Gov Gavin Newsom of California on Tuesday said the state would be moving from its broad shelter in place order to,nytimes,4/14/2020,positive,0.0625
Governors on Tuesday pushed back on President Trump s insistence widely challenged by legal scholars that he ha,nytimes,4/14/2020,positive,0.033333333
I enjoy staying home as long as I don t think too much about why I m not at school We asked students in the U S,nytimes,4/14/2020,positive,0.183333333
I have a sense of anxiety wearing the mask It makes me more aware of how I m being perceived As the coronavirus,nytimes,4/14/2020,positive,0.375
I ve lived in the city my whole life I ve never imagined this It s very surreal This is New York City policin,nytimes,4/14/2020,positive,0.220454545
If this goes on too long we won t survive This is going to kill small town America As the coronavirus upends,nytimes,4/14/2020,negative,-0.15
In Opinion columnist is discussing his column Why Coronavirus Is Killing African Americans M,nytimes,4/14/2020,neutral,0
In Opinion The editorial board writes on the coronavirus pandemic For much of the rest of the world the nightma,nytimes,4/14/2020,positive,0.2
In Russia where some believe vodka can treat or prevent disease alcohol sales have spiked under a partial coronav,nytimes,4/14/2020,negative,-0.1
In this free form kind of weird world that we re in right now everybody s internal clock is thrown the host of,nytimes,4/14/2020,positive,0.157142857
It may be the gentlest place on the often polarizing and combative Chinese internet writes I cried as,nytimes,4/14/2020,neutral,0
Last week the CDC issued guidelines saying it is OK for essential employees to keep working after potential exposu,nytimes,4/14/2020,positive,0.125
Leslie Odom Jr in concert Zachary Quinto in a discussion about the role of epidemics in Manhattan and more Here,nytimes,4/14/2020,positive,0.5
Many New Yorkers are trying to break their leases right now for financial or health reasons In a normal housing m,nytimes,4/14/2020,positive,0.214415584
Miami s police chief promised an investigation after a video showed a black doctor who offers free coronavirus tes,nytimes,4/14/2020,positive,0.111111111
More than 100 million children could be at risk for measles because countries are suspending national immunization,nytimes,4/14/2020,positive,0.5
News Analysis President Trump s insistence that only he can decide if the U S should reopen raised constitutional,nytimes,4/14/2020,neutral,0
President Trump has predicted an economic boom once stay at home orders and other restrictions are lifted But econ,nytimes,4/14/2020,positive,0.0375
President Trump turned Monday s daily coronavirus briefing into an aggressive defense of his own halting response t,nytimes,4/14/2020,positive,0.3
Prime Minister Narendra Modi of India extended a nationwide lockdown by nearly three more weeks until May 3 preven,nytimes,4/14/2020,positive,0.3
Researchers at MIT observed particles from a cough traveling as far as 16 feet Inhaling these particles or touchin,nytimes,4/14/2020,positive,0.1
RT A message to our readers and the greater literary world from the editors of The New York Times Book Review,nytimes,4/14/2020,positive,0.245454545
RT Dozens of poor countries that hold large vaccine programs at gathering places like schools and markets are cancelling them o,nytimes,4/14/2020,negative,-0.092857143
RT For more context here s the transcript of the interview,nytimes,4/14/2020,positive,0.5
RT Here s why it matters Without reporters on the ground the world wouldn t have had early warnings about the coronavi,nytimes,4/14/2020,positive,0.1
RT ivory The has identified more than 2 500 nursing homes and other long term care facilities across the US with corona,nytimes,4/14/2020,positive,0.108333333
RT NEW gt Why Cuomo is mad Nebraska by one estimate gets 379 000 in federal aid per coronavirus case New York gets onl,nytimes,4/14/2020,negative,-0.117424242
RT Thanks to Mark Stokes and many others who shared their harrowing stories safe space is a luxury the poor can t afford h,nytimes,4/14/2020,positive,0.2
RT This is what it looks like after weeks of stay at home orders and social distancing,nytimes,4/14/2020,positive,0.033333333
RT what s happening in hospitals is a nightmare,nytimes,4/14/2020,neutral,0
RT When I started reporting this story folks in Bristol were cautiously optimistic The big factory was up and running and most,nytimes,4/14/2020,neutral,0.25
Saudi Arabia Russia and other oil producing nations have pledged to cut about 10 of global production the larges,nytimes,4/14/2020,negative,-0.0625
Scientists are still working to understand the trillion dollar question of how the coronavirus can spread through,nytimes,4/14/2020,neutral,0
See the full simulation to show how far respiratory droplets can spread and how a mask can help If you haven t b,nytimes,4/14/2020,positive,0.225
Some states have released adults from prisons threatened by the coronavirus but efforts to free juveniles have me,nytimes,4/14/2020,positive,0.4
Stocks on Wall Street opened up nearly 2 but investors were bracing for earnings season JPMorgan reported a stag,nytimes,4/14/2020,positive,0.1
The best way to stop the spread of the coronavirus is to stay home But if you must go out it s important to keep,nytimes,4/14/2020,positive,0.7
The coronavirus crisis aboard the carrier Theodore Roosevelt spurred another chapter in the hollowing out of the U,nytimes,4/14/2020,neutral,0
The coronavirus disinformation spread by Russia is only the latest effort by Vladimir Putin to undermine the Americ,nytimes,4/14/2020,positive,0.25
The coronavirus is infecting and killing black people in the U S at disproportionately high rates according to so,nytimes,4/14/2020,negative,-0.003333333
The EPA will not tighten a regulation on industrial soot emissions the agency s head announced The regulation cam,nytimes,4/14/2020,neutral,0
The fight over abortion rights has intensified as several states banned the procedure in recent weeks as part of em,nytimes,4/14/2020,neutral,0
The global economy could contract by 3 in 2020 because of the coronavirus pandemic the International Monetary Fun,nytimes,4/14/2020,neutral,0.1
The International Monetary Fund issued a stark warning Tuesday about economic damage from the coronavirus saying t,nytimes,4/14/2020,neutral,0
The U S Census Bureau said on Monday said it would extend the deadlines for collecting census data on the nation s,nytimes,4/14/2020,neutral,0
This article is part of our coronavirus coverage that we re making available for free to all registered u,nytimes,4/14/2020,positive,0.4
This simulation uses research data to show what happens when a person infected with a virus coughs indoors For a h,nytimes,4/14/2020,neutral,0
Turkey passed a law to release tens of thousands of prisoners to protect them from the coronavirus Russian disinf,nytimes,4/14/2020,neutral,0
Video Doctors say the coronavirus is challenging core tenets of medicine leading some to abandon long established,nytimes,4/14/2020,positive,0.225
Video President Emmanuel Macron said that France would remain locked down until May 11 He vowed that life would g,nytimes,4/14/2020,negative,-0.155555556
We should have a fair chance to protect ourselves While much of New York City is staying inside a crisis has ta,nytimes,4/14/2020,positive,0.418181818
We used augmented reality to show what social distancing guidelines look like in real life at the grocery store o,nytimes,4/14/2020,positive,0.116666667
You can t lay flat or you start gasping for air said Dr Ryan Padgett one of the first 2 emergency room physic,nytimes,4/14/2020,positive,0.1125
