User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
Live now on hosts a Special Report on the coronavirus pandemic,MSNBC,4/8/2020,positive,0.246753247
It s hard to predict who s going to live and who s going to die Dr Cory Deburghgraeve University of Illinois,MSNBC,4/8/2020,negative,-0.077651515
RT BREAKING Legendary country and folk singer John Prine has died from coronavirus complications a publicist confirmed on behal,MSNBC,4/8/2020,positive,0.7
He wants the freedom to reward friends in industry House Intel Cmte Chairman Schiff says of President Trump s r,MSNBC,4/8/2020,positive,0.2
Join us tonight at 10pm ET for our next Special Report on the coronavirus pandemic,MSNBC,4/8/2020,positive,0.178571429
Face coverings are required for anyone in Los Angeles who leaves their home mayor says,MSNBC,4/8/2020,neutral,0
Live now on Gov Newsom discusses California s early actions to curb coronavirus,MSNBC,4/8/2020,positive,0.118181818
Dr Fauci discusses African American communities being disproportionately impacted by coronavirus Nothing we can,MSNBC,4/8/2020,neutral,0
Right now nearly a quarter of all EMTs in New York City are out because of the coronavirus or a flu like symptom,MSNBC,4/8/2020,positive,0.174025974
WATCH Sen Booker slams Wisconsin for holding its election on Tuesday amid the coronavirus pandemic The result,MSNBC,4/8/2020,neutral,0
It s a campaign to avoid any personal responsibility for the slow actions of the federal government in responding,MSNBC,4/12/2020,negative,-0.15
There s a system in this country that is structuring opportunity and assigning value based on race and we call tha,MSNBC,4/12/2020,neutral,0
Grocery store worker Dan Loebel describes shares his experiences working behind the cash register during the corona,MSNBC,4/12/2020,negative,-0.4
Dr Fauci clarifies his comments Sunday about the initial US coronavirus response,MSNBC,4/13/2020,neutral,0
WATCH Sec Mnuchin says more than 80M Americans will receive their coronavirus payments by Wednesday,MSNBC,4/13/2020,positive,0.2
Fmr Obama Agriculture Sec Tom Vilsack says hopefully there s a way in which the federal government can provide d,MSNBC,4/13/2020,negative,-0.1
RT And now after about 40 minutes the president is turning to the core issues that directly involve the federal response to cor,MSNBC,4/13/2020,positive,0.1
RT How long will it take for America to get to a million coronavirus tests done a day I think,MSNBC,4/13/2020,negative,-0.05
RT NEW In a joint call Monday the governors of several northeastern US states outlined the first steps each state will take towar,MSNBC,4/13/2020,positive,0.128787879
NEW In a joint call Monday the governors of several northeastern US states outlined the first steps each state wi,MSNBC,4/13/2020,positive,0.128787879
This president has been behind the curve in fighting this pandemic from the start says reacting to,MSNBC,4/13/2020,negative,-0.4
US Supreme Court says it will hear some of the cases that were to be argued in March and April via telephone confer,MSNBC,4/13/2020,neutral,0
New York real estate mogul Stanley Chera a friend of President Trump died Saturday from complications of coronavi,MSNBC,4/13/2020,positive,0.168181818
Live now on NY Gov Cuomo provides updates on coronavirus response,MSNBC,4/13/2020,positive,0.136363636
In a special live series Dr Ezekiel Emmanuel joins for an inside look at the coronavirus pandemic and t,MSNBC,4/13/2020,positive,0.246753247
LATEST As of 10 30 a m ET April 13 there are 557 656 confirmed coronavirus cases in the US and 22 004 deaths,MSNBC,4/13/2020,positive,0.45
WATCH Nurse practitioner Lorna Mae Johnson explains how to properly put on and wear a face mask,MSNBC,4/13/2020,neutral,0
RT UPDATE US Navy sailor assigned to the USS Theodore Roosevelt has died of COVID 19 complications,MSNBC,4/13/2020,neutral,0
UPDATE US Navy sailor assigned to the USS Theodore Roosevelt has died of COVID 19 complications,MSNBC,4/13/2020,neutral,0
As soon as it became clear that there was community spread then it became clear that we were in real trouble,MSNBC,4/13/2020,negative,-0.033333333
WATCH Joe Biden discusses the role of faith in hard times how faith could help Americans through the coronavirus,MSNBC,4/13/2020,negative,-0.291666667
What China has been trying to do is push this aggressive approach to testing so that they know where they stand,MSNBC,4/13/2020,neutral,0
We have communities who are in no win situations at this point Robin Hood CEO Wes Moore says front line and low,MSNBC,4/13/2020,neutral,-0.2
We are starting to see a little bit of an easing of the lockdown as the curve has flattened repo,MSNBC,4/13/2020,negative,-0.09375
Things will never be the same again and I don t think in a way we want them to go back to exactly the way they w,MSNBC,4/13/2020,positive,0.083333333
The U S now has the lead with the most deaths from the coronavirus outbreak of any country with nearly 22 000 live,MSNBC,4/13/2020,positive,0.245454545
When you look at states around the country where you have significant Republican participation at,MSNBC,4/13/2020,positive,0.375
Over 20 years and 4 administrations the U S government has failed to take steps that would have made it easier to,MSNBC,4/13/2020,negative,-0.5
America s rats are being hit hard by the coronavirus pandemic,MSNBC,4/13/2020,negative,-0.291666667
After some prayers you ll hear some honking reports on a drive in theatre which has turned in,MSNBC,4/13/2020,neutral,0
Americans are starting to receive their cash payments via direct deposits part of the 2T bill passed by Congress,MSNBC,4/13/2020,positive,0.05
Rev Wallis says faith leaders should put our moral authority behind the doctors and scientists to maintain and di,MSNBC,4/13/2020,negative,-0.2
RT What is really noticeable is how we went from averaging 70 cardiac arrests a day to 400 a day Oren Barzilay President of,MSNBC,4/13/2020,positive,0.075
This week anchors live from the field in New York City for an on the ground look at how the nation s,MSNBC,4/13/2020,positive,0.136363636
More than 2M Americans are sitting behind bars as the coronavirus outbreak spreads and,MSNBC,4/13/2020,positive,0.05
The global picture is terrifying David Miliband CEO of the International Rescue Committee says about the coron,MSNBC,4/13/2020,negative,-0.333333333
Fact check During Tuesday s coronavirus briefing President Trump accused the WHO of severely mismanaging and cov,MSNBC,4/14/2020,neutral,0
RT FACT CHECK Pres Trump is trying to blame the WHO for its early coronavirus response and basically taking China s word,MSNBC,4/14/2020,positive,0.1
I think this is one of the most astonishing acts of disinformation we ve seen from a White House since the Vietnam,MSNBC,4/14/2020,positive,0.333333333
A South Dakota pork plant has closed indefinitely after more than 400 of its workers test positive for coronavirus,MSNBC,4/14/2020,positive,0.209090909
RT I feel like we re our own little medical test case It s just really hard because you just don t know what to do with yo,MSNBC,4/14/2020,positive,0.030208333
RT Remembering some of those coronavirus has taken from us,MSNBC,4/14/2020,neutral,0
California Gov Newsom revealed a framework to eventually get the state back to work amid the coronavirus pandemic,MSNBC,4/14/2020,neutral,0
RT Over the course of January February and into March as has been much remarked upon and now documented the president was,MSNBC,4/14/2020,positive,0.2
With family courts closed because of the coronavirus child custody arrangements are being tweaked on the fly som,MSNBC,4/14/2020,positive,0.35
Join us tonight for our next Special Report on the coronavirus pandemic,MSNBC,4/14/2020,positive,0.178571429
Many medical workers toiling during the coronavirus pandemic remain burdened by another crisis that emerged long be,MSNBC,4/14/2020,positive,0.15
INTERACTIVE The coronavirus has destroyed the job market See which US states have been hit the hardest,MSNBC,4/14/2020,neutral,0
Now I can t walk around for more than a few minutes without being significantly out of breath and I have truly no,MSNBC,4/14/2020,positive,0.225
RT The coronavirus has destroyed the job market See which states have been hit the hardest http,MSNBC,4/14/2020,neutral,0
Live now on California Gov Newsom provides latest coronavirus updates,MSNBC,4/14/2020,positive,0.318181818
Rep Schiff says warnings about a coronavirus pandemic were in the public domain and that President Trump ignore,MSNBC,4/14/2020,neutral,0
Jim Messina fmr Obama campaign manager discusses the contrast between Pres Trump and fmr Pres Obama in handli,MSNBC,4/14/2020,neutral,0
WATCH explains why cut away from the president s campaign rally style briefing,MSNBC,4/14/2020,neutral,0
Florida Surgeon General Dr Scott Rivkees was removed from a coronavirus briefing Monday moments after he urged so,MSNBC,4/14/2020,positive,0.05
NYTimes Eric Lipton discusses reporting on the Trump admin s failure to address coronavirus early on and how the,MSNBC,4/14/2020,negative,-0.108333333
The number of coronavirus deaths in New York state has climbed to 10 834 Gov Cuomo says with more than 770 death,MSNBC,4/14/2020,positive,0.318181818
LIVE on NY Gov Cuomo provides latest coronavirus updates,MSNBC,4/14/2020,positive,0.318181818
LATEST As of 11 a m ET April 14 there are 583 735 confirmed coronavirus cases in the US and 23 569 deaths,MSNBC,4/14/2020,positive,0.45
Oprah stresses seriousness of coronavirus for the black community It s taking us out,MSNBC,4/14/2020,negative,-0.166666667
US Navy sailor assigned to the USS Theodore Roosevelt has died of COVID 19 complications,MSNBC,4/14/2020,neutral,0
Michigan Gov Whitmer faces backlash after signing one of the most restrictive stay at home orders in the country l,MSNBC,4/14/2020,positive,0.5
NEW In update to World Economic Outlook released Tuesday IMF forecasts a sharp and sustained downturn because of,MSNBC,4/14/2020,positive,0.070454545
Epidemiologists believe that if properly employed testing and tracing can allow the U S to open some businesses a,MSNBC,4/14/2020,neutral,0
Ron Klain who led the Ebola response discusses President Trump s strategy to open the economy arguing that the a,MSNBC,4/14/2020,neutral,0
Democrats call on the Trump administration to offer guidance on which small businesses can receive loans from the l,MSNBC,4/14/2020,negative,-0.25
Coronavirus death toll in New York state has surpassed 10 000 Gov Cuomo says,MSNBC,4/14/2020,positive,0.136363636
WATCH Joe fact checks President Trump s White House coronavirus briefing on Monday,MSNBC,4/14/2020,neutral,0
Researchers are hopeful a coronavirus vaccine will be available next year There are many small steps that cause t,MSNBC,4/14/2020,positive,0.1625
WATCH President Macron admits France was unprepared for the coronavirus pandemic,MSNBC,4/14/2020,neutral,0
These are people who don t have health care they don t have paid sick leave They are paying into our tax system,MSNBC,4/14/2020,negative,-0.714285714
NEW North Korea fires missiles from ground and air the most high profile among a series of weapons tests that Nor,MSNBC,4/14/2020,positive,0.265454545
As the coronavirus spreads through the ranks of U S delivery workers employees across the country say there has b,MSNBC,4/14/2020,neutral,0
India extends its nationwide lockdown for its 1 3 billion people as the number of coronavirus cases crossed 10 000,MSNBC,4/14/2020,neutral,0
While grocery stores are having a hard time keeping things in stock there is an entire food chain designed to sel,MSNBC,4/14/2020,negative,-0.145833333
African countries previously hit by deadly Ebola outbreaks are using the lessons they learned to fight the coronavi,MSNBC,4/14/2020,negative,-0.122222222
An estimated 29 000 health care workers nurses health aides paramedics technicians and doctors on the front,MSNBC,4/14/2020,neutral,0
Coronavirus latest Global coronavirus cases near 2 million U S recorded death toll t,MSNBC,4/14/2020,positive,0.2
27 youths tested positive for COVID 19 in Louisiana s 4 secure juvenile detention facilities which house children,MSNBC,4/14/2020,positive,0.125757576
Black people are not more susceptible to the virus The reason we have the excess is because we re more exposed,MSNBC,4/14/2020,positive,0.027777778
He was our hero before he became one nationally Denise Guillermo the daughter of a Long Island nurse who died f,MSNBC,4/14/2020,negative,-0.05
Researchers received U S government clearance for the first saliva test to help diagnose COVID 19 a new approach,MSNBC,4/14/2020,positive,0.193181818
Dr Fauci on the impact of coronavirus and race Coronavirus disease has shed a really bright light on those dispa,MSNBC,4/14/2020,positive,0.55
I think it s ridiculous that during this pandemic at this moment in time that anybody is focused on the politics,MSNBC,4/14/2020,negative,-0.333333333
RT If Trump wants Americans go to back to their jobs he needs to start doing his Learn more,MSNBC,4/14/2020,positive,0.233333333
Live on leads a special report on life in the time of coronavirus,MSNBC,4/14/2020,positive,0.246753247
Many companies and lenders say they re willing to help out during the coronavirus pandemic One simple phone call c,MSNBC,4/14/2020,positive,0.25
TUESDAY We will air an Special Report on the coronavirus pandemic During the hour we will answer quest,MSNBC,4/14/2020,positive,0.357142857
He was more than just our father he was our hero before became one nationally Denise and Ali Guillermo talk to,MSNBC,4/14/2020,positive,0.5
Rep Spanberger discusses how the coronavirus pandemic is impacting nursing homes and says she is working at the f,MSNBC,4/14/2020,neutral,0
