User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,vicenews,4/8/2020,positive,0.318181818
Ordinarily Belarusian soccer doesn t get a lot of attention But these are not ordinary times,vicenews,4/8/2020,negative,-0.0625
People are experiencing a lot of emotions during the coronavirus outbreak but grief is the most important,vicenews,4/8/2020,positive,0.033333333
RT I learned so much cool stuff about human milk from writing this article and now I can t shut up about it,vicenews,4/8/2020,positive,0.175
RT I wrote this story on March 15 when we looked on in horror as Italy counted 368 dead in one day Cuomo says 779 people,vicenews,4/8/2020,negative,-0.2
RT It s better to live standing up than die on your knees via,vicenews,4/8/2020,positive,0.318181818
RT LGBTQ people who broke the coronavirus curfew in the Philippines were forced to kiss and perform a sexy dance for a,vicenews,4/8/2020,positive,0.1
RT rstw In a weird Covid 19 development the world is watching the Belarusian Premiere League because President Lukashenko thinks,vicenews,4/8/2020,negative,-0.5
RT Tomorrow founder speaks with the world s biggest thinkers and most profound voices on every subject from v,vicenews,4/8/2020,positive,0.138888889
That we know of so far,vicenews,4/8/2020,positive,0.1
The police captain not only called out the 3 LGBTQ people by name using a loudspeaker claiming they were all out,vicenews,4/8/2020,neutral,0
Tomorrow founder speaks with the world s biggest thinkers and most profound voices on every su,vicenews,4/8/2020,positive,0.291666667
We spoke with people in ICE detention to see how the facilities are handling the coronavirus outbreak,vicenews,4/8/2020,neutral,0
With the coronavirus pandemic raging state Republicans worked hand in hand with the RNC to block any changes to ma,vicenews,4/8/2020,neutral,0
A source inside the hospital said that the situation was so bad that in one ward more than 50 of staff had contra,vicenews,4/9/2020,negative,-0.1
After being ravaged by more than 15 000 coronavirus deaths Spain might finally be over the worst of its epidemic,vicenews,4/9/2020,negative,-0.166666667
All the coronavirus related layoffs business closures and shelter in place orders contributed to a steep dropof,vicenews,4/9/2020,neutral,0
BREAKING Coronavirus has put more than 16 million people out of work in just 3 weeks,vicenews,4/9/2020,positive,0.5
Coronavirus may have brought temporary relief for war ravaged Yemenis,vicenews,4/9/2020,neutral,0
Every academic every researcher who s looked at this knew this was coming Yet when we needed it the system has,vicenews,4/9/2020,neutral,0
ICE therefore has wide discretion to release detainees unilaterally and for weeks doctors lawyers and advocates,vicenews,4/9/2020,negative,-0.3
RT All this dystopian timeline was missing was a coronavirus prison riot and here it is,vicenews,4/9/2020,negative,-0.2
RT BREAKING Canada lost a record 1 million jobs in March amid the economic fallout from the coronavirus pandemic,vicenews,4/9/2020,positive,0.2
RT During the coronavirus pandemic most governments are trying to protect their citizens and rebuild their economies B,vicenews,4/9/2020,positive,0.5
RT hamilton NEW Inmates clashed with guards last night at FCI Oakdale in Louisiana over the situation with the federal,vicenews,4/9/2020,positive,0.068181818
RT I spoke to a detainee at the Elizabeth ICE detention center which has 7 confirmed covid cases He keeps seeing people get s,vicenews,4/9/2020,positive,0.15
RT In Cambodia Hun Sen introduced a new bill that would allow him to censor all media amp social media monitor all phone,vicenews,4/9/2020,positive,0.084848485
RT In Israel Netanyahu gave security forces access to highly sensitive phone data normally used for counterterrorism to,vicenews,4/9/2020,positive,0.125
RT In Kenya the police have been emboldened to crackdown on people they think are breaking the curfew That includes s,vicenews,4/9/2020,neutral,0
RT In Myanmar the government has blocked access to 100s of websites including ethnic media sites in Rakhine State Th,vicenews,4/9/2020,neutral,0
RT In Russia for example Putin is seeking to bring in a surveillance system that combines takes a deep breath loc,vicenews,4/9/2020,neutral,0
RT Speaking from his home in Russia says that what s is being built right now to help track coron,vicenews,4/9/2020,positive,0.285714286
RT There are dozens of other examples and as says as more countries face more severe outbreaks we will see that,vicenews,4/9/2020,positive,0.291666667
RT There are no viruses here Have you seen any flying around Belarus Is Tackling Coronavirus with Vodka and Football,vicenews,4/9/2020,neutral,0
RT Tonight founder chats with whistleblower about the rise of authoritarianism during the coronaviru,vicenews,4/9/2020,neutral,0
She s examining whether the antibodies lingering in human milk can protect babies and perhaps even adults one day,vicenews,4/9/2020,neutral,0
The emotional toll that this has taken on myself and I think many of my colleagues is something that we never ne,vicenews,4/9/2020,positive,0.25
The warnings date back to 2017,vicenews,4/9/2020,neutral,0
They come running down here with their paintball guns and their gas canister guns and everything else,vicenews,4/9/2020,negative,-0.155555556
TONIGHT founder chats with whistleblower about the rise of authoritarianism during th,vicenews,4/9/2020,neutral,0
Two sources who spoke with VICE News said at least 30 correctional officers were called in to quell an inmate revol,vicenews,4/9/2020,negative,-0.3
A group of homeless families in California have taken over vacant houses to protect themselves from coronavirus,vicenews,4/10/2020,neutral,0
Authoritarian leaders from Belarus to Venezuela have all looked to take advantage of the outbreak and the ensuing c,vicenews,4/10/2020,neutral,0
Belarus is tackling the coronavirus with vodka and football,vicenews,4/10/2020,neutral,0
One thing they want us all to know The lockdown measures are working,vicenews,4/10/2020,neutral,0
RT Coronavirus Is So Bad Saudi Arabia Called a Ceasefire In Yemen s Nightmare Civil War via,vicenews,4/10/2020,negative,-0.7
RT In Cambodia reports today that a journalist was jailed for directly quoting a speech about covid19 by the Prime,vicenews,4/10/2020,positive,0.1
RT New York is flattening its curve the rate of new infections is slowing down Not out of the woods yet though Keep st,vicenews,4/10/2020,positive,0.039057239
Sweden thinks herd immunity is the answer to the coronavirus But doctors think this is a very dangerous mentality,vicenews,4/10/2020,negative,-0.78
The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last fo,vicenews,4/10/2020,positive,0.1875
The number of deaths remains very high 777 people have died from coronavirus in the last 24 hours in New York,vicenews,4/10/2020,positive,0.114787879
The online attacks and their offline consequences come just weeks after Hindu nationalists conducted religious,vicenews,4/10/2020,neutral,0
The systems in place simply weren t built to handle hundreds of thousands of new claims at one time,vicenews,4/10/2020,positive,0.068181818
They released some of them and tried to put them back inside the units and that caused a big old ruckus,vicenews,4/10/2020,positive,0.033333333
Typically 25 bodies are buried there every week Now that many are being buried on the island every single day,vicenews,4/10/2020,positive,0.087301587
Aid groups say a coronavirus outbreak in war ravaged Yemen could be absolutely catastrophic and are calling for an,vicenews,4/11/2020,positive,0.2
All Jos can do is watch what he can only assume is the virus moving through the room from bed to bed where he can,vicenews,4/11/2020,neutral,0
BYD a Chinese company with no experience making personal protective equipment has a 1 billion deal to supply mas,vicenews,4/11/2020,neutral,0
Dog cages crackdowns censorship surveillance expanded police powers Authoritarians are having a moment,vicenews,4/11/2020,neutral,0
In the last week of March Florida answered just 1 percent of the phone calls it received from newly unemployed peo,vicenews,4/11/2020,neutral,0.068181818
New Yorkers are dying of coronavirus at horrific rates as the state s governor and the mayor of New York City qui,vicenews,4/11/2020,negative,-0.242424242
Residents are getting their health codes scanned everywhere they go,vicenews,4/11/2020,neutral,0
RT hamilton NEW The first Chinese company to get FDA approval to send respirator masks to US hospitals has a history o,vicenews,4/11/2020,positive,0.128787879
RT In India a hate speech campaign boosted by Hindu nationalists aligned with Modi and the BJP is claiming Muslims,vicenews,4/11/2020,negative,-0.8
The death rate from COVID 19 in Sweden is accelerating faster than that of neighboring countries,vicenews,4/11/2020,neutral,0
The U S arrived at this grim milestone as the number of coronavirus infections in the country reached 501 615,vicenews,4/11/2020,negative,-1
UPDATE The U S now has more coronavirus deaths than any other country,vicenews,4/11/2020,positive,0.1875
We spoke with an inmate at a California state prison where a worker tested positive for the coronavirus,vicenews,4/11/2020,positive,0.227272727
We talked to hospital doctors to hear what they re experiencing on the front lines and what they want us to keep d,vicenews,4/11/2020,neutral,0
Coronavirus caused lockdowns are forcing more and more Americans out jobs This is what its like when you re in qua,vicenews,4/12/2020,positive,0.5
Coronavirus could be making political pipe dreams of the past our new reality,vicenews,4/12/2020,negative,-0.037878788
Coronavirus is coming for South Africa s townships but people are more worried about soldiers,vicenews,4/12/2020,positive,0.5
Foreign Secretary Dominic Raab will remain in charge while Johnson continues to recuperate,vicenews,4/12/2020,negative,-0.125
goes on lockdown in South Korea to search for the benefits of isolation just weeks before the rest of the,vicenews,4/12/2020,neutral,0
Julian Assange s fianc e is speaking out in an effort to convince authorities to release Assange from the notorious,vicenews,4/12/2020,neutral,0
This is a life or death situation now,vicenews,4/12/2020,neutral,0
Trump has been making the coronavirus response all about himself for quite some time now,vicenews,4/12/2020,neutral,0
About 585 members of the ship s crew of roughly 4 800 had tested positive as of Sunday,vicenews,4/13/2020,positive,0.063636364
I work in one of the hardest hit areas and while I maintain my composure at work the fear we feel is absolutely,vicenews,4/13/2020,neutral,0.2
It appears Trump is losing patience with the medical expert who s leading the nation s coronavirus response,vicenews,4/13/2020,neutral,0
RT Incredible that when we made this video two months ago the coronavirus had infected only 60 000 people Now with almo,vicenews,4/13/2020,positive,0.45
This could indicate that people don t necessarily build up immunity to the virus after they ve had it,vicenews,4/13/2020,neutral,0
5 doctors around the world explain what it s like to battle the coronavirus,vicenews,4/14/2020,neutral,0
Anti 5G protesters have attacked cell tower sites in Holland New Zealand and Ireland,vicenews,4/14/2020,positive,0.136363636
During a shift with EMTs in Italy s Lombardy region the epicenter of Italy s coronavirus outbreak wi,vicenews,4/14/2020,neutral,0
Emergency room workers speaking anonymously because they fear losing their jobs said the room was used to store t,vicenews,4/14/2020,neutral,0
Farmers who rely on thousands of foreign workers are racing against time as the growing season begins,vicenews,4/14/2020,negative,-0.125
In Ecuador the coronavirus outbreak has been so bad that hundreds of bodies of people who died at home have been k,vicenews,4/14/2020,negative,-0.7
Medical workers are warning that even if the number of new hospitalizations reaches a plateau hospital resources i,vicenews,4/14/2020,positive,0.068181818
RT Go get your coronavirus money,vicenews,4/14/2020,neutral,0
RT hamilton Director of the governor s Office of Emergency Services responded to our reporting on BYD saying the masks are a sep,vicenews,4/14/2020,neutral,0
RT Hopped on Tonight last night to talk about my investigation with hamilton into the newest Chinese mask pl,vicenews,4/14/2020,neutral,0
RT My colleague went to the epicenter of Italy s coronavirus outbreak for this harrowing report Don t miss it VIC,vicenews,4/14/2020,neutral,0
RT People continue to burn down phone towers because of 5G coronavirus conspiracy theories In Ireland someone set fir,vicenews,4/14/2020,negative,-0.155555556
RT There have also been attacks on 5G sites in the Netherlands and New Zealand with protesters signalling their intentions,vicenews,4/14/2020,positive,0.136363636
RT Trump Blacklisted This Chinese Company Now It s Making Coronavirus Masks for U S Hospitals via,vicenews,4/14/2020,neutral,0
RT UPDATE Trudeau further strengthened quarantine rules Anyone who returns to Canada will now have to detail an adequate two,vicenews,4/14/2020,positive,0.166666667
Social media is keeping people sane during the coronavirus outbreak This is how,vicenews,4/14/2020,positive,0.033333333
Some migrants take out loans as high as 16 000 to be smuggled into the U S If they default on that debt the cons,vicenews,4/14/2020,positive,0.16
The authorities already started sending out those payments last Friday,vicenews,4/14/2020,neutral,0
This is a change of course for Trump who in the past has called the coronavirus crisis a hoax and something akin,vicenews,4/14/2020,negative,-0.25
Trump has no idea whether hydroxychloroquine will work to fight off coronavirus but he really wants you to take i,vicenews,4/14/2020,positive,0.2
Trump used the White House daily coronavirus task force briefing to beef with his enemies and haters,vicenews,4/14/2020,neutral,0
