User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
RT Intelligence report warned of coronavirus crisis as early as November Sources ABC News I questioned Defense Secre,ABC,4/8/2020,positive,0.1
The report was the result of analysis of wire and computer intercepts coupled with satellite images It raised ala,ABC,4/8/2020,neutral,0
A federal judge rejected a request from R Kelly to be temporarily released from a Chicago jail over fears that the,ABC,4/8/2020,negative,-0.1
Wearing plastic gloves Throw them out after you re done,ABC,4/8/2020,neutral,0
Hotels around the world are illuminating vacant rooms in shapes of hearts to inspire hope and thank health care wor,ABC,4/8/2020,neutral,0
Aerial footage above South Florida shows hundreds of residents risking possible coronavirus exposure lining up to,ABC,4/8/2020,neutral,0
Wuhan city where the coronavirus outbreak began celebrates lifting travel restrictions with a light show,ABC,4/8/2020,positive,0.4
It s just it s kind of like a rolling state of terror,ABC,4/8/2020,positive,0.6
Intelligence report warned of coronavirus crisis as early as November Sources,ABC,4/8/2020,positive,0.1
This family in Wales makes sure their health care worker mom knows she s a hero by celebrating with confetti ovati,ABC,4/8/2020,positive,0.5
Science has no clear answers on the coronavirus Face masks are no exception,ABC,4/8/2020,negative,-0.05
Garth Brooks shares message of strength amid coronavirus Stay apart so we can be together sooner,ABC,4/8/2020,neutral,0
Hospital workers cheer as Dr Estrella Huang was discharged following a two week battle to defeat coronavirus,ABC,4/8/2020,neutral,0
They re separated by a glass door due to coronavirus concerns But this 97 year old WWII Army veteran still plays,ABC,4/8/2020,negative,-0.008333333
New York Gov Andrew Cuomo asked other states to help with desperately needed hospital equipment to battle his stat,ABC,4/8/2020,positive,-0.196212121
The cast of The Nanny reunited Monday to raise the spirits of fans who are in quarantine during the novel coronav,ABC,4/8/2020,neutral,0
Singer songwriter John Prine has died at age 73 due to complications from the coronavirus his representative told,ABC,4/8/2020,negative,-0.125
If I stay at home I will die of starvation,ABC,4/8/2020,neutral,0
I am begging you do not let my husband s death be in vain The widow of a Detroit bus driver who died from COVI,ABC,4/8/2020,neutral,0
SAY SOMETHING POSITIVE New York hospital employee starts Be Positive campaign encouraging coworkers to write in,ABC,4/8/2020,positive,0.196969697
Iconic resort wear brand Lilly Pulitzer has created 27 500 mask covers for medical workers and first responders on,ABC,4/8/2020,positive,0.25
LOTS TO SEE Kittens from the Atlanta Humane Society got a chance to do some exploring while the Georgia Aquarium i,ABC,4/8/2020,neutral,0
Flags flies at half staff in Weehawken New Jersey while the sun rises behind the Manhattan skyline as the region,ABC,4/8/2020,negative,-0.143434343
In late December health authorities in China confirmed dozens of people in Wuhan were being treated for pneumonia,ABC,4/8/2020,positive,0.05
President Trump claims he has total authority over states as he weighs a decision to reopen the country Trump t,ABC,4/13/2020,neutral,0
A voter initiative led by Michelle Obama has announced support for making it easier for people to register to vote,ABC,4/13/2020,neutral,0
RT I think the decisions to open the economy back up are going to be even more difficult than the decisions to close it down,ABC,4/14/2020,neutral,-0.031111111
President Trump says there will be guidelines for states that will eventually open their economies during the COV,ABC,4/14/2020,neutral,0
President Trump says he is not going to put any pressure on any governor to reopen the economy in their states,ABC,4/14/2020,neutral,0
President Trump says governors will make decision on when to reopen the economy in their individual states If we,ABC,4/14/2020,neutral,0
New York Gov Andrew Cuomo responds to Pres Trump s false claim of total authority over states We don t have a,ABC,4/14/2020,negative,-0.087878788
President Trump says governors are going to do a great job of leading their states when it comes to the decision,ABC,4/14/2020,positive,0.8
CHEERS Neighbors in the town of Bella Italy found a creative way to enjoy drinks together while in quarantine u,ABC,4/14/2020,positive,0.45
NEW President Trump says he will be speaking to all 50 governors very shortly and I will then be authorizing each,ABC,4/14/2020,positive,0.068181818
RT NEW Republican senators send a wide ranging demand for information records and documents to the World Health Organizatio,ABC,4/14/2020,positive,0.018181818
President Trump The scariest day of my life was about a month ago when after a long day of meetings my team told,ABC,4/14/2020,negative,-0.05
President Trump says if the U S cannot trust WHO s actions our country will be forced to find other ways to wo,ABC,4/14/2020,negative,-0.2125
JUST IN President Trump says he is instructing his administration to halt U S funding of the World Health Organ,ABC,4/14/2020,neutral,0
There is increasing evidence that New York City and New York state are turning a corner in their efforts to fight b,ABC,4/14/2020,positive,0.136363636
NEW President Trump announces agreement with major airlines to participate in a payroll support program This,ABC,4/14/2020,positive,0.099431818
I d like to ask all of you would you please stand up An airline captain whose wife is a nurse gave an emotion,ABC,4/14/2020,neutral,0
LEGO is making protective gear for health care workers on the front lines of the coronavirus pandemic,ABC,4/14/2020,neutral,0
The U S death toll from COVID 19 surges past 25 000 as some nations extend lockdowns and the IMF warns of the wor,ABC,4/14/2020,negative,-0.25
MORE While these deaths have not been included in publicly announced counts until now city health officials have,ABC,4/14/2020,positive,0.25
MORE These are deaths of people at nursing homes assisted living facilities and private homes who never received,ABC,4/14/2020,positive,0.25
BREAKING New York City s Health Department is now attributing 3 778 more deaths to the coronavirus officially cit,ABC,4/14/2020,positive,0.318181818
The top super PAC backing Joe Biden is continuing to bombard Pres Trump on the airwaves with a new ad set to star,ABC,4/14/2020,positive,0.323232323
CORONAVIRUS UPDATE More than 120 000 dead around the world World faces worst recessi,ABC,4/14/2020,negative,-0.233333333
NEW The number of veterans who have died at the Soldiers Home in Holyoke Massachusetts during the novel coronav,ABC,4/14/2020,positive,0.136363636
Liberty University student sues the school over fees that were not reimbursed despite the novel coronavirus pandemi,ABC,4/14/2020,neutral,0
LATEST Massachusetts Gov Charlie Baker warns that our data is showing we have some very difficult days and weeks,ABC,4/14/2020,negative,-0.075
OUT FOR A STROLL A rock iguana took a tour around the Milwaukee County Zoo s Aquatic and Reptile Center as part o,ABC,4/14/2020,negative,-0.1
A New York pharmacist is under federal investigation for allegedly price gouging N95 masks during the coronavirus p,ABC,4/14/2020,positive,0.018181818
CORONAVIRUS LATEST U S death tolls tops 25 000 Louisiana surpasses 1 000 deaths,ABC,4/14/2020,positive,0.5
The coronavirus is spreading in immigration detention with more than 70 detainees in 12 states testing positive an,ABC,4/14/2020,positive,0.363636364
BREAKING U S death toll from coronavirus tops 25 000 as global deaths exceed 125 000 Tracking the virus,ABC,4/14/2020,neutral,0
Grocery chain Kroger and UFCW America s largest food and retail union call for lawmakers to designate grocery wor,ABC,4/14/2020,neutral,0
NEW Gov Gavin Newsom unveils steps California would need to take before the stay at home order could be modified,ABC,4/14/2020,positive,0.136363636
LATEST About 25 of those who have died in New York state from COVID 19 were residents of nursing homes or adult c,ABC,4/14/2020,positive,0.245454545
RT We believe honestly in our hearts that we are making an impact on the city of New York Captain Patrick Amersbach says,ABC,4/14/2020,positive,0.368181818
A lack of new hotspots in the coronavirus pandemic appears to be holding fueling a debate about how soon authoriti,ABC,4/14/2020,positive,0.136363636
A couple didn t let the coronavirus pandemic stand in the way of their big day tying the knot in a ceremony with g,ABC,4/14/2020,neutral,0
Wuhan China where the first reported cases of novel coronavirus emerged months ago reopened its borders last wee,ABC,4/14/2020,positive,0.125
New Jersey has been hit especially hard by the coronavirus pandemic and the people of New Jersey have always stepp,ABC,4/14/2020,negative,-0.103535354
NEW Louisiana governor issues statement as state s coronavirus death toll crosses 1 000 urges residents to comply,ABC,4/14/2020,positive,0.136363636
This firefighter in Ecuador is bringing a little joy to families on lockdown with his high rise trumpet concerts,ABC,4/14/2020,positive,0.2575
LATEST Dr Anthony Fauci acknowledges the U S does not yet have the critical testing and contact tracing procedur,ABC,4/14/2020,positive,0.25
NEW This is no time for politics and it is no time to fight New York Gov Andrew Cuomo says Pres Trump is c,ABC,4/14/2020,positive,0.136363636
Officers walk through a disinfectant shower installed outside a police station in Peru to help prevent the spread o,ABC,4/14/2020,neutral,0
Rep Alexandria Ocasio Cortez This crisis is happening in the context of racial and income inequality our low,ABC,4/14/2020,neutral,0
New York Gov Andrew Cuomo We don t have a king in this country We didn t want a king So we have a Constitution,ABC,4/14/2020,positive,0.136363636
NEW New York Gov Cuomo says 778 people died from COVID 19 in the state yesterday adds death rate shows a flatte,ABC,4/14/2020,positive,0.136363636
NEW New York Gov Andrew Cuomo says total COVID 19 hospitalizations in the state are basically flat technically a,ABC,4/14/2020,positive,0.049545455
Republican Rep Liz Cheney pushes back on President Trump s false assertion that he has total authority over stat,ABC,4/14/2020,negative,-0.133333333
Russian intelligence amplifying social media messages in the U S that push conspiracy theories and other narrative,ABC,4/14/2020,negative,-0.030555556
The group forecast the cumulative loss to the global GDP over 2020 to 2021 as a result of the pandemic could be app,ABC,4/14/2020,neutral,0
The scientific community is exploring new ways to leverage existing treatments to fight coronavirus The latest su,ABC,4/14/2020,positive,0.318181818
NEW 421 homeless individuals have tested positive for the coronavirus in New York City including 23 people who ha,ABC,4/14/2020,positive,0.166666667
WINGS CLIPPED British Airways aircraft seen grounded at French airport as coronavirus disrupts global aviation in,ABC,4/14/2020,neutral,0
A 6 year old girl had a heartbreaking reaction when she was reunited with her mother a health care worker at a clin,ABC,4/14/2020,neutral,0.1
LATEST Coronavirus death toll in the U K climbs to more than 12 000,ABC,4/14/2020,positive,0.5
A growing number of crew members aboard the USNS Mercy hospital ship docked in Los Angeles have tested positive for,ABC,4/14/2020,positive,0.227272727
A heart wrenching moment as two health care workers in Spain embrace during a tribute for their late colleague who,ABC,4/14/2020,negative,-0.3
Officials shut down an underground nightclub in San Francisco after surveillance video captured illegal gatherings,ABC,4/14/2020,negative,-0.327777778
CORONAVIRUS LATEST Positive cases top 15 000 in Africa France extends nationwide loc,ABC,4/14/2020,positive,0.409090909
The ad comes amid a barrage of attacks from Dem groups on Pres Trump,ABC,4/14/2020,neutral,0
Emotional moment in Spain as hospital staff embrace wife and son of nurse who died after becoming infected with COV,ABC,4/14/2020,positive,0.225
With the emergence of two preliminary studies yielding promising results experts are expressing cautious optimism,ABC,4/14/2020,positive,0.2
A voter initiative led by Michelle Obama announces support for making it easier for people to register to vote and,ABC,4/14/2020,neutral,0
Thousands of shops across Austria reopen as the country becomes one of the first in Europe to loosen its coronaviru,ABC,4/14/2020,positive,0.25
This dad designed an inflatable suit to attempt to shield his son from coronavirus,ABC,4/14/2020,neutral,0
This Olympic hopeful is lifting her sister and sofa to stay fit during lockdown as she seeks to qualify for next ye,ABC,4/14/2020,positive,0.2
In sickness and in health the bachelorette party must go on,ABC,4/14/2020,neutral,0
French Pres Emmanuel Macron extends lockdown for his country until May 11,ABC,4/14/2020,neutral,0
Indian Prime Minister Narendra Modi announces extension to nationwide lockdown for the country s 1 3 billion people,ABC,4/14/2020,neutral,0
The first resident at the 140 bed home tested positive on March 18 By April 13 42 residents had died,ABC,4/14/2020,positive,0.238636364
Austria and Italy slowly begin to reawaken after a month of lockdown measures to control the spread of the novel co,ABC,4/14/2020,negative,-0.3
More than 15 000 Americans have reported alleged coronavirus related frauds totaling nearly 12 million in losses,ABC,4/14/2020,positive,0.125
Families decorate porches and doors to celebrate high school seniors who are missing graduation prom and other mil,ABC,4/14/2020,negative,-0.055
Staff at NewYork Presbyterian Queens hospital have an inspiring way to celebrate discharging patients after recover,ABC,4/14/2020,positive,0.5
Moscow s intelligence services remain hard at work searching for an angle amid tragedy that could give them an uppe,ABC,4/14/2020,negative,-0.291666667
The already ailing United States Postal Service is being financially crippled by the coronavirus pandemic its top,ABC,4/14/2020,neutral,0.25
Steep revenue drops have forced small and rural hospitals to lay off staff,ABC,4/14/2020,negative,-0.183333333
Weeks before the coronavirus spread through much of the world parts of Africa experienced the biggest locust outbr,ABC,4/14/2020,positive,0.5
CORONAVIRUS LATEST U S Navy battles growing outbreak on hospital ship Pandemic of n,ABC,4/14/2020,positive,0.5
Blood tests for the coronavirus could play a key role in helping Americans return to work and school,ABC,4/14/2020,neutral,0
Public health experts are adamant that if the country doesn t address the continuing coronavirus testing shortages,ABC,4/14/2020,positive,0.05
Communities hit hardest by COVID 19 face the brunt of the gun violence epidemic,ABC,4/14/2020,neutral,0
1 Slow down and be skeptical before sharing information and consult trusted sources,ABC,4/14/2020,negative,-0.318518519
This very considerate FedEx driver took the time to clean a package with sanitizing wipes after seeing a note on a,ABC,4/14/2020,positive,0.283333333
HIRING Here are the companies seeking new employees amid the coronavirus pandemic,ABC,4/14/2020,positive,0.136363636
Six people were shot at a large gathering in an apartment complex in Bakersfield California this past Saturday as,ABC,4/14/2020,negative,-0.111904762
Police in Spain are handing out face masks at train stations to help prevent the spread of the coronavirus,ABC,4/14/2020,neutral,0
PROTECTIVE PARENT This dad designed an inflatable suit to shield his son from coronavirus,ABC,4/14/2020,neutral,0
Shereen Ayub a freelance medical writer and editor in Beijing documented her experience in China s capital city a,ABC,4/14/2020,neutral,0
RT FEEL GOOD NEWS reports on signs of strength to warm your heart amid the novel coronavirus pandemic inclu,ABC,4/14/2020,positive,0.65
The coronavirus outbreak has sent a group of 25 Dutch high school students on a trans Atlantic voyage to get home h,ABC,4/14/2020,positive,0.16
CORONAVIRUS LATEST Worldwide cases climb past 2 million COVID 19 deaths reported in,ABC,4/14/2020,positive,0.125
A patient at a Pennsylvania hospital had an emotional reunion with his family after recovering from coronavirus,ABC,4/14/2020,neutral,0
