From What Singapore has been doing in response to the coronavirus dwarfs what most officials in the U S,nytimes,4/14/2020,positive,0.5
Google and Facebook s advertising businesses may be headed for a rare stumble as the coronavirus pushes the global,nytimes,4/14/2020,positive,0.083333333
Gov Andrew Cuomo said on Monday that the worst is over in the coronavirus pandemic and announced an alliance wit,nytimes,4/14/2020,negative,-1
Gov Gavin Newsom of California on Tuesday said the state would be moving from its broad shelter in place order to,nytimes,4/14/2020,positive,0.0625
Governors on Tuesday pushed back on President Trump s insistence widely challenged by legal scholars that he ha,nytimes,4/14/2020,positive,0.033333333
I enjoy staying home as long as I don t think too much about why I m not at school We asked students in the U S,nytimes,4/14/2020,positive,0.183333333
I have a sense of anxiety wearing the mask It makes me more aware of how I m being perceived As the coronavirus,nytimes,4/14/2020,positive,0.375
I ve lived in the city my whole life I ve never imagined this It s very surreal This is New York City policin,nytimes,4/14/2020,positive,0.220454545
If this goes on too long we won t survive This is going to kill small town America As the coronavirus upends,nytimes,4/14/2020,negative,-0.15
In Opinion columnist is discussing his column Why Coronavirus Is Killing African Americans M,nytimes,4/14/2020,neutral,0
In Opinion The editorial board writes on the coronavirus pandemic For much of the rest of the world the nightma,nytimes,4/14/2020,positive,0.2
In Russia where some believe vodka can treat or prevent disease alcohol sales have spiked under a partial coronav,nytimes,4/14/2020,negative,-0.1
In this free form kind of weird world that we re in right now everybody s internal clock is thrown the host of,nytimes,4/14/2020,positive,0.157142857
It may be the gentlest place on the often polarizing and combative Chinese internet writes I cried as,nytimes,4/14/2020,neutral,0
Last week the CDC issued guidelines saying it is OK for essential employees to keep working after potential exposu,nytimes,4/14/2020,positive,0.125
Leslie Odom Jr in concert Zachary Quinto in a discussion about the role of epidemics in Manhattan and more Here,nytimes,4/14/2020,positive,0.5
Many New Yorkers are trying to break their leases right now for financial or health reasons In a normal housing m,nytimes,4/14/2020,positive,0.214415584
Miami s police chief promised an investigation after a video showed a black doctor who offers free coronavirus tes,nytimes,4/14/2020,positive,0.111111111
More than 100 million children could be at risk for measles because countries are suspending national immunization,nytimes,4/14/2020,positive,0.5
News Analysis President Trump s insistence that only he can decide if the U S should reopen raised constitutional,nytimes,4/14/2020,neutral,0
President Trump has predicted an economic boom once stay at home orders and other restrictions are lifted But econ,nytimes,4/14/2020,positive,0.0375
President Trump turned Monday s daily coronavirus briefing into an aggressive defense of his own halting response t,nytimes,4/14/2020,positive,0.3
Prime Minister Narendra Modi of India extended a nationwide lockdown by nearly three more weeks until May 3 preven,nytimes,4/14/2020,positive,0.3
Researchers at MIT observed particles from a cough traveling as far as 16 feet Inhaling these particles or touchin,nytimes,4/14/2020,positive,0.1
RT A message to our readers and the greater literary world from the editors of The New York Times Book Review,nytimes,4/14/2020,positive,0.245454545
RT Dozens of poor countries that hold large vaccine programs at gathering places like schools and markets are cancelling them o,nytimes,4/14/2020,negative,-0.092857143
RT For more context here s the transcript of the interview,nytimes,4/14/2020,positive,0.5
RT Here s why it matters Without reporters on the ground the world wouldn t have had early warnings about the coronavi,nytimes,4/14/2020,positive,0.1
RT ivory The has identified more than 2 500 nursing homes and other long term care facilities across the US with corona,nytimes,4/14/2020,positive,0.108333333
RT NEW gt Why Cuomo is mad Nebraska by one estimate gets 379 000 in federal aid per coronavirus case New York gets onl,nytimes,4/14/2020,negative,-0.117424242
RT Thanks to Mark Stokes and many others who shared their harrowing stories safe space is a luxury the poor can t afford h,nytimes,4/14/2020,positive,0.2
RT This is what it looks like after weeks of stay at home orders and social distancing,nytimes,4/14/2020,positive,0.033333333
RT what s happening in hospitals is a nightmare,nytimes,4/14/2020,neutral,0
RT When I started reporting this story folks in Bristol were cautiously optimistic The big factory was up and running and most,nytimes,4/14/2020,neutral,0.25
Saudi Arabia Russia and other oil producing nations have pledged to cut about 10 of global production the larges,nytimes,4/14/2020,negative,-0.0625
Scientists are still working to understand the trillion dollar question of how the coronavirus can spread through,nytimes,4/14/2020,neutral,0
See the full simulation to show how far respiratory droplets can spread and how a mask can help If you haven t b,nytimes,4/14/2020,positive,0.225
Some states have released adults from prisons threatened by the coronavirus but efforts to free juveniles have me,nytimes,4/14/2020,positive,0.4
Stocks on Wall Street opened up nearly 2 but investors were bracing for earnings season JPMorgan reported a stag,nytimes,4/14/2020,positive,0.1
The best way to stop the spread of the coronavirus is to stay home But if you must go out it s important to keep,nytimes,4/14/2020,positive,0.7
The coronavirus crisis aboard the carrier Theodore Roosevelt spurred another chapter in the hollowing out of the U,nytimes,4/14/2020,neutral,0
The coronavirus disinformation spread by Russia is only the latest effort by Vladimir Putin to undermine the Americ,nytimes,4/14/2020,positive,0.25
The coronavirus is infecting and killing black people in the U S at disproportionately high rates according to so,nytimes,4/14/2020,negative,-0.003333333
The EPA will not tighten a regulation on industrial soot emissions the agency s head announced The regulation cam,nytimes,4/14/2020,neutral,0
The fight over abortion rights has intensified as several states banned the procedure in recent weeks as part of em,nytimes,4/14/2020,neutral,0
The global economy could contract by 3 in 2020 because of the coronavirus pandemic the International Monetary Fun,nytimes,4/14/2020,neutral,0.1
The International Monetary Fund issued a stark warning Tuesday about economic damage from the coronavirus saying t,nytimes,4/14/2020,neutral,0
The U S Census Bureau said on Monday said it would extend the deadlines for collecting census data on the nation s,nytimes,4/14/2020,neutral,0
This article is part of our coronavirus coverage that we re making available for free to all registered u,nytimes,4/14/2020,positive,0.4
This simulation uses research data to show what happens when a person infected with a virus coughs indoors For a h,nytimes,4/14/2020,neutral,0
Turkey passed a law to release tens of thousands of prisoners to protect them from the coronavirus Russian disinf,nytimes,4/14/2020,neutral,0
Video Doctors say the coronavirus is challenging core tenets of medicine leading some to abandon long established,nytimes,4/14/2020,positive,0.225
Video President Emmanuel Macron said that France would remain locked down until May 11 He vowed that life would g,nytimes,4/14/2020,negative,-0.155555556
We should have a fair chance to protect ourselves While much of New York City is staying inside a crisis has ta,nytimes,4/14/2020,positive,0.418181818
We used augmented reality to show what social distancing guidelines look like in real life at the grocery store o,nytimes,4/14/2020,positive,0.116666667
You can t lay flat or you start gasping for air said Dr Ryan Padgett one of the first 2 emergency room physic,nytimes,4/14/2020,positive,0.1125
NEW Health officials in Washington said Saturday the coronavirus death toll in the state has risen to 94,NBCNews,3/21/2020,positive,0.136363636
RT Rep Mario Diaz Balart who tested positive this week for the coronavirus speaks out to our his brother,NBCNews,3/21/2020,positive,0.227272727
U S Olympic Committee says more clarity needed before decision on postponement requests for 2020 Olympic Games,NBCNews,3/21/2020,positive,0.5
New York City appears to be largely abiding by officials orders in regard to bar and restaurant service at least,NBCNews,3/21/2020,positive,0.016883117
In his first interview since testing positive for coronavirus Rep Diaz Balart told that he is finally fe,NBCNews,3/21/2020,positive,0.159090909
They are treating people differently at a time when we all need to get essential items like masks gloves and heal,NBCNews,3/21/2020,neutral,0
RT Rep Mario Diaz Balart speaks out after testing positive for the coronavirus The symptoms pretty much hit me like a t,NBCNews,3/21/2020,positive,0.225757576
North Korea says President Trump sent Kim Jong Un a letter in which Trump said he was impressed by the North Korean,NBCNews,3/21/2020,positive,1
RT Tonight on leads our coverage of the coronavirus pandemic with an inside look at how Los,NBCNews,3/21/2020,neutral,0
Most people who have tested positive for coronavirus in New York City are younger than 50 according to figures rel,NBCNews,3/21/2020,positive,0.215909091
RT TONIGHT Rep Mario Diaz Balart speaks out after testing positive for the coronavirus He talks to our his,NBCNews,3/21/2020,positive,0.227272727
LIVE Florida Gov DeSantis holds briefing on coronavirus outbreak,NBCNews,3/21/2020,positive,0.136363636
Is there an older relative friend you re worried about amid the coronavirus outbreak Parent Aunt uncle Gran,NBCNews,3/21/2020,positive,0.083333333
WATCH Drone video shows long lines on Friday at coronavirus testing site in Paramus New Jersey,NBCNews,3/21/2020,positive,0.043181818
President Trump VP Pence and other members of the coronavirus task force were asked by reporters when healthcare w,NBCNews,3/21/2020,negative,-0.125
President Trump insists there is cause for optimism about drug therapies for coronavirus despite caution from his,NBCNews,3/21/2020,neutral,0
RT NYC s hospitals are limiting tests of COVID 19 to those who are hospitalized in the epicenter of the coronavirus outbreak an,NBCNews,3/21/2020,neutral,0
Housing advocates say President Trump s freeze on foreclosures and evictions by the Dept of Housing and Urban Deve,NBCNews,3/21/2020,neutral,0
China South Korea and Taiwan are now sending resources around the world to help combat the coronavirus pandemic,NBCNews,3/21/2020,neutral,0
Flights to all NYC area and Philadelphia airports were briefly halted Saturday after an air traffic controller trai,NBCNews,3/21/2020,neutral,0
RT BREAKING Italy reports death toll from coronavirus has risen to 4 825 up 793 from Friday The total number of coronavirus,NBCNews,3/21/2020,neutral,0
Opinion Frank Figliuzzi Coronavirus scams are already going viral And it s about to get worse,NBCNews,3/21/2020,negative,-0.4
A federal court in Texas temporarily shut down what prosecutors said was a fraudulent website claiming to offer cor,NBCNews,3/22/2020,negative,-0.155555556
Top U S health officials are looking very closely at reports that a much higher percentage of younger Americans,NBCNews,3/22/2020,positive,0.2375
What exactly is the coronavirus Here s what we know about it so far,NBCNews,3/22/2020,positive,0.175
Inside the Singapore lab on the front lines of the fight against coronavirus,NBCNews,3/22/2020,neutral,0
JUST IN Key procedural vote for major coronavirus relief bill fails to pass US Senate in 47 47 vote needed 60 vot,NBCNews,3/22/2020,negative,-0.145833333
RT Our anchor interviewed his brother Rep Mario Diaz Balart the first member of Congress to test positive for,NBCNews,3/22/2020,positive,0.238636364
NEW President Trump announces he will activate the federal National Guard to assist Washington California and New,NBCNews,3/22/2020,positive,0.136363636
Dr Richard Hatchett a doctor leading the efforts for a potential vaccine for COVID 19 speaks to Richard Engel on,NBCNews,3/22/2020,neutral,0
Several months before the coronavirus pandemic began the Trump admin eliminated a key American public health posi,NBCNews,3/22/2020,neutral,0
NEW Sen Romney ordered to quarantine after coming into contact with Sen Paul who tested positive for coronaviru,NBCNews,3/22/2020,positive,0.181818182
The spread of the coronavirus in nursing homes and assisted living facilities highlights the particular threat thes,NBCNews,3/22/2020,positive,0.166666667
Flatten the curve The coronavirus can t be stopped in its tracks But it can be slowed down Taking steps to stop,NBCNews,3/22/2020,negative,-0.155555556
A group of Olympic athletes on Sunday called for the International Olympic Cmte and International Paralympic Cmte,NBCNews,3/22/2020,neutral,0
Maryland Gov Hogan and fellow governors have at times eclipsed President Trump as national leaders in the battle a,NBCNews,3/22/2020,neutral,0
I m vulnerable and I m in that target age and I knew I had to get this end of life stuff done Jayne Marlink say,NBCNews,3/22/2020,negative,-0.5
LIVE Texas Gov Abbott provides update on coronavirus outbreak in state,NBCNews,3/22/2020,positive,0.136363636
President Trump criticizes Illinois Gov Pritzker and a very small group of other governors for blaming,NBCNews,3/22/2020,negative,-0.225
Coronavirus cases around the world A map of where cases have been confirmed around the globe,NBCNews,3/22/2020,positive,0.4
Amid the global coronavirus outbreak HIV experts activists and survivors share takeaways from the early days of t,NBCNews,3/22/2020,positive,0.05
NEW Louisiana Gov Edwards announces the state will be under a stay at home order beginning Monday at 5 p m,NBCNews,3/22/2020,positive,0.136363636
NEW Number of coronavirus cases in New York has risen to nearly 16 000,NBCNews,3/22/2020,positive,0.124242424
This week on IntoAmerica Now that the coronavirus pandemic has hit all 50 states and affected day to day life for,NBCNews,3/22/2020,neutral,0
NEW Ohio Gov DeWine issues new stay at home order for everyone outside of essential workers,NBCNews,3/22/2020,positive,0.068181818
A growing number of people are working out trades on social media and among friends in order to secure hard to find,NBCNews,3/22/2020,positive,0.047222222
Russian officials attribute low numbers of coronavirus cases in the country to aggressive border controls and closi,NBCNews,3/22/2020,neutral,0
German Chancellor Merkel is in quarantine after a doctor who treated her tested positive for coronavirus her press,NBCNews,3/22/2020,positive,0.113636364
NEW Sen Rand Paul has tested positive for COVID 19 according to his Twitter account He is feeling fine and is,NBCNews,3/22/2020,positive,0.26010101
At least 19 inmates in New York City and 12 NYC Dept of Corrections employees have tested positive for COVID 19 t,NBCNews,3/22/2020,positive,0.021212121
RT I could have made the decision to put myself maybe in a separate room or stay away and I m sure that people are making th,NBCNews,3/22/2020,positive,0.5
Speaker Pelosi says she is not ready to sign off on the major coronavirus stimulus package and that top Democrats,NBCNews,3/22/2020,positive,0.154166667
NEW New York state coronavirus cases rise to 15 168 with 114 deaths Gov Cuomo says,NBCNews,3/22/2020,positive,0.136363636
LIVE NY Gov Cuomo provides latest update on coronavirus outbreak in state,NBCNews,3/22/2020,positive,0.318181818
Spain reports 394 new coronavirus deaths bringing the total to 1 720 health officials say Spain has so far conf,NBCNews,3/22/2020,positive,0.078787879
MARCH 22 discusses his latest reporting on coronavirus,NBCNews,3/22/2020,positive,0.5
Coronavirus in the US A map of where cases have been confirmed across the country,NBCNews,3/22/2020,positive,0.4
Simple actions like washing your hands and sneezing properly help prevent the spread of germs and viruses like cor,NBCNews,3/22/2020,neutral,0
Coronavirus latest Number of cases worldwide surpasses 300 000 with more than 13 000 t,NBCNews,3/22/2020,positive,0.5
Worried about coronavirus Wash your hands and use sanitizer the right way,NBCNews,3/22/2020,positive,0.285714286
RT COMING UP American life comes to a halt as the number of coronavirus cases continues to grow,NBCNews,3/22/2020,neutral,0
Dr Anthony Fauci explains how the COVID 19 coronavirus spreads and why it is more serious than the common cold or,NBCNews,3/22/2020,negative,-0.183333333
RT Where is the U S right now in containing the coronavirus outbreak What progress have we made in treating COVID 19,NBCNews,3/22/2020,positive,0.285714286
Worried you have the coronavirus Here s exactly what you should do,NBCNews,3/22/2020,positive,0.25
As this new coronavirus spreads around the globe doctors say very few children have been diagnosed with it and mo,NBCNews,3/22/2020,negative,-0.061818182
Opinion Isabela Espadas Barros Leal With the pandemic it s easy to feel like our problems and assignments a,NBCNews,3/22/2020,positive,0.433333333
Older and sicker individuals are most at risk with the coronavirus but some younger adults are also getting the co,NBCNews,3/22/2020,positive,0.222222222
Dozens of people who attended a wedding earlier this month at a retreat in Stanwell Tops Australia have tested po,NBCNews,3/22/2020,neutral,0
Without a new liver Zach Branson might have only a month left to live Doctors just canceled his transplant surge,NBCNews,3/22/2020,positive,0.068181818
The coronavirus pandemic is pummeling restaurants and bars but many other small businesses from beauty salons to,NBCNews,3/22/2020,positive,0.041666667
Is it safe to run outside during the coronavirus outbreak Experts weigh in,NBCNews,3/22/2020,positive,0.25
They are fighting a war here And they are losing chief correspondent goes inside a hospita,NBCNews,3/22/2020,neutral,0
Medical professionals are rallying around the hashtag GetMePPE because they re running out of it esaliba spok,NBCNews,3/22/2020,neutral,0
looks at how churches synagogues and other places of worship are adapting to the coronavirus outbre,NBCNews,3/22/2020,negative,-0.125
With medical supplies strained by the coronavirus outbreak health care professionals and technologists are coming,NBCNews,3/22/2020,neutral,0
NEW VP Pence and Second Lady Karen Pence test negative for coronavirus,NBCNews,3/22/2020,negative,-0.054545455
It s very very urgent Dr Joyce said Because we know that if we don t do this that the current pandemic is ju,NBCNews,3/22/2020,positive,0.13
NEW New York City health officials report an additional 155 deaths from COVID 19 since 10 a m Saturday marking t,NBCNews,3/28/2020,positive,0.136363636
I am scared of getting sick said Ruth Bailey a Maryland nurse traveling to New York City to volunteer during th,NBCNews,3/28/2020,negative,-0.288961039
More than 700 police officers in New Jersey have tested positive for coronavirus acting State Police Superintenden,NBCNews,3/28/2020,positive,0.215909091
If everything goes according to plan I am talking months not years for completion of clinical trials an infec,NBCNews,3/28/2020,neutral,0
Staying home has taken on the kind of patriotic duty usually reserved for times of war The major question will be,NBCNews,3/28/2020,positive,0.1375
With everyone going back out it seems reasonable there could be a second wave one resident in Wuhan the origin,NBCNews,3/28/2020,positive,0.066666667
Opinion Tracy Law There is a cycle of emotions to a pandemic and my fellow Americans are just at its start Thi,NBCNews,3/28/2020,neutral,0
NEW Illinois state health officials have reported the death of an infant in Chicago who tested positive for corona,NBCNews,3/28/2020,positive,0.181818182
President Trump visited Norfolk Virginia on Saturday to see off the USNS Comfort a Navy hospital ship that is he,NBCNews,3/28/2020,neutral,0
The CDC warned against using chloroquine phosphate to treat coronavirus in official guidance on Saturday after the,NBCNews,3/28/2020,neutral,0
FDA authorizes emergency use of a new rapid coronavirus test that could give patients results in less than 15 minu,NBCNews,3/28/2020,negative,-0.015151515
NEW Italian officials say 889 people died of coronavirus overnight bringing the death toll in the country to 10 0,NBCNews,3/28/2020,positive,0.068181818
NYPD detective dies from the coronavirus which has infected more than 500 of the agency s officers and other emplo,NBCNews,3/28/2020,positive,0.1875
Understanding how the Strategic National Stockpile works,NBCNews,3/28/2020,neutral,0
LIVE President Trump speaks at the send off for the USNS Comfort a US Navy hospital ship headed to NYC to support,NBCNews,3/28/2020,positive,0.136363636
Rhode Island s National Guard state police are stopping motorists with NY license plates and going door to door to,NBCNews,3/28/2020,neutral,0
RT Today s death toll in Italy is 889 rising the total number of deaths in the country to 10 023 This isn t quite as high,NBCNews,3/28/2020,neutral,0.08
NEW NY Gov Cuomo reports 7 681 new coronavirus cases in state bringing total up to 52 318 cases Number of deat,NBCNews,3/28/2020,positive,0.090909091
Out of work due to coronavirus shutdowns How to file for unemployment benefits,NBCNews,3/28/2020,negative,-0.125
WATCH How to know when to go to the emergency room if you have coronavirus symptoms,NBCNews,3/28/2020,neutral,0
Delta is offering free flights for medical volunteers to assist in certain regions of the US significantly impacted,NBCNews,3/28/2020,positive,0.247321429
MARCH 28 discusses his latest reporting on coronavirus,NBCNews,3/28/2020,positive,0.5
President Trump issued an executive order Friday giving the Dept of Defense and Homeland Security the authority to,NBCNews,3/28/2020,neutral,0
As of 10 a m ET March 28 there are 102 074 confirmed coronavirus cases in the US and 1 606 deaths,NBCNews,3/28/2020,positive,0.4
Pop stars including Billie Eilish Camila Cabello and Mariah Carey will live stream performances from their homes o,NBCNews,3/29/2020,positive,0.136363636
RT NEW President Trump announces extension of his admin s guidelines on social distancing amid the coronavirus outbreak until A,NBCNews,3/29/2020,positive,0.084848485
Opinion David Mark Coronavirus has President Trump s approval ratings rising That s not surprising or likely,NBCNews,3/29/2020,negative,-0.175
After appearing on Instagram with NBA player Steph Curry this week and being interviewed last week by Mark Zuckerbe,NBCNews,3/29/2020,neutral,0
Singer songwriter John Prine is in critical condition after apparently contracting coronavirus his family says,NBCNews,3/29/2020,positive,0.025
NEW President Trump announces extension of his admin s guidelines on social distancing amid the coronavirus outbr,NBCNews,3/29/2020,positive,0.084848485
Democrats and Republicans seem to be experiencing the coronavirus outbreak differently and that may be playing a ro,NBCNews,3/29/2020,neutral,0
Dr Fauci says Sunday that infection and death tolls in the US are such a moving target but he anticipates the c,NBCNews,3/29/2020,neutral,0
Americans with family members in immigration detention facilities as well as their lawyers are sounding the alarm,NBCNews,3/29/2020,neutral,0
Some U S governors have stepped up during coronavirus crisis others not so much,NBCNews,3/29/2020,positive,0.2
Child welfare agencies across the U S often beleaguered in the best of times are scrambling to confront new chal,NBCNews,3/29/2020,positive,0.568181818
Emergency field hospital being built in Central Park to deal with coronavirus in New York City,NBCNews,3/29/2020,positive,0.068181818
Opinion Charlie Sykes President Trump s coronavirus quarantine rhetoric fuels a dangerously politicized pandemic,NBCNews,3/29/2020,negative,-0.6
LIVE Special Report White House coronavirus task force briefing,NBCNews,3/29/2020,positive,0.164502165
The coronavirus pandemic is making voter registration more difficult than ever prompting concerns that many young,NBCNews,3/29/2020,positive,0.15
With the world consumed by the threat of the coronavirus President Trump has increasingly focused on using to his,NBCNews,3/29/2020,neutral,0
RT Joe Diffie an icon to many country music fans for his string of No 1 hits in the 1990s has died at age 61 from complication,NBCNews,3/29/2020,positive,0.5
Evacuations due to the coronavirus pandemic leave more than 7 000 Peace Corps volunteers in limbo back home,NBCNews,3/29/2020,positive,0.125
Kentucky s coronavirus linked deaths remain low and it s been a challenge to communicate the urgency to some resid,NBCNews,3/29/2020,neutral,0
Bibliotherapy and cinema therapy which involves prescribing patients works of art has been gaining traction dur,NBCNews,3/29/2020,neutral,0
The first sign that things were going to be different on this trip to Italy came when we passed through a completel,NBCNews,3/29/2020,positive,0.125
Speaker Pelosi criticizes President Trump s response to the coronavirus pandemic by saying that as the president f,NBCNews,3/29/2020,neutral,0
Joe Diffie an icon to many country music fans for his string of No 1 hits in the 1990s has died at age 61 from c,NBCNews,3/29/2020,positive,0.5
WATCH Drone footage from Milan shows the effect Italy s coronavirus lockdown is having on the country s financial,NBCNews,3/29/2020,neutral,0
In a new episode of ByersMarket talks one on one with New York Times media columnist Ben Smith on the,NBCNews,3/29/2020,positive,0.136363636
Vatican says Pope Francis and his closest aides do not have the coronavirus,NBCNews,3/29/2020,neutral,0
New York Gov Cuomo says the state s Pause executive order has been extended 2 more weeks meaning non essential,NBCNews,3/29/2020,positive,0.212121212
Moscow mayor orders city residents to stay at home only leaving their homes for essential needs and maintaining a,NBCNews,3/29/2020,neutral,0
China s National Health Commission claims domestic spread of coronavirus in the country has been basically blocked,NBCNews,3/29/2020,neutral,0
A group of Maine residents apparently tried to forcibly quarantine their neighbors by cutting down a tree and block,NBCNews,3/29/2020,negative,-0.051388889
RT MARCH 29 discusses his latest reporting on coronavirus,NBCNews,3/29/2020,positive,0.5
RT Dr Deborah Birx No metro area will be spared of the coronavirus outbreak,NBCNews,3/29/2020,neutral,0
NEW NY Gov Cuomo reports 7 195 new coronavirus cases in the state bringing total New York cases up to 59 513,NBCNews,3/29/2020,positive,0.102272727
At least 40 000 people have been quarantined by authorities in the Indian state of Punjab following a coronavirus o,NBCNews,3/29/2020,negative,-0.15
Coronavirus Confessions Social distancing self isolation and quarantining Share your anonymous stories in the,NBCNews,3/29/2020,positive,0.033333333
An inmate has died after contracting the coronavirus at a Louisiana federal prison marking the first coronavirus r,NBCNews,3/29/2020,positive,0.25
Churches offer drive in services as coronavirus forces social distancing They are looking for somebody to tell th,NBCNews,3/29/2020,positive,0.033333333
Latest As of 10 30 a m ET March 29 there are 121 960 confirmed coronavirus cases in the US and 2 042 deaths,NBCNews,3/29/2020,positive,0.45
Jim Dolan owner of the New York Knicks and Rangers tests positive for the coronavirus,NBCNews,3/29/2020,positive,0.181818182
MARCH 29 discusses his latest reporting on coronavirus,NBCNews,3/29/2020,positive,0.5
Coronavirus didn t stop these same sex NYC couples from tying the knot It s not about your guests in the end or,NBCNews,3/29/2020,neutral,0
NEW Spain reports daily record for coronavirus deaths with 838 fatalities in the last 24 hours according to the,NBCNews,3/29/2020,positive,0.045454545
THREAD Coronavirus updates Sunday March 29 Global death toll surpasses 30 000 with more than 10 000 deaths,NBCNews,3/29/2020,positive,0.25
RT WATCH Dr Deborah Birx says no metro area will be spared of the coronavirus outbreak MTP IfItsSunday Dr Birx Th,NBCNews,3/29/2020,neutral,0
RT How can we keep health care workers healthy enough to care for coronavirus patients without contracting the virus themselves,NBCNews,3/29/2020,positive,0.25
Funeral workers provide critical service but are at high risk of exposure to the coronavirus,NBCNews,3/29/2020,positive,0.08
RT As coronavirus cases in the U S continue to climb the CDC issued a travel advisory Saturday for residents in New York New,NBCNews,3/29/2020,positive,0.136363636
12 000 Airbnb hosts to open up their homes to healthcare workers first responders and others on the front lines of,NBCNews,3/29/2020,positive,0.125
Black doctors say they are concerned about the history of health care inequities in underserved communities amid th,NBCNews,3/29/2020,negative,-0.166666667
Many Americans face coronavirus with no water to wash their hands,NBCNews,3/29/2020,positive,0.5
Where did the test kits for Prince Charles and Boris Johnson come from one person asked before pointing out tha,NBCNews,3/29/2020,neutral,0
A growing group of cybersecurity professionals are volunteering their expertise to help hospitals fight off hackers,NBCNews,3/29/2020,neutral,0
Coronavirus checks direct deposits are coming Here s everything you need to know,NBCNews,3/29/2020,positive,0.1
Astronauts like Scott Kelly Peggy Whitson and Chris Hadfield share advice for isolated living in the age of COVID,NBCNews,3/29/2020,neutral,0
Coronavirus is a personal nightmare for people with OCD and anxiety disorders,NBCNews,3/29/2020,neutral,0
How to stay healthy while taking care of a loved one with COVID 19,NBCNews,3/29/2020,positive,0.6
Actors Tom Hanks and Rita Wilson are back in the U S after recovering from coronavirus in Australia,NBCNews,3/29/2020,neutral,0
Mexico s president urges people to stay indoors to prevent an overwhelming spread of coronavirus taking his stro,NBCNews,3/29/2020,positive,0.5
Miami spring breaker seen in viral video shrugging off coronavirus threat has new message Life is precious Don,NBCNews,3/29/2020,positive,0.318181818
NEW The U S death toll from COVID 19 has risen to more than 2 000 as of Saturday evening,NBCNews,3/29/2020,positive,0.318181818
A psychologist discusses health sex and coronavirus How does sexual intimacy change during a pandemic,NBCNews,3/29/2020,positive,0.5
Advocates are calling for large scale prison releases to knock back the coronavirus as detention facilities throug,NBCNews,3/29/2020,neutral,0.107142857
The governor of New Jersey announced a mortgage payment relief program and asked that landlords show compassion to,NBCNews,3/29/2020,positive,0.136363636
RT This Maryland based nurse is working a full time research job and traveling to NYC on weekends to treat COVID19 patients Sh,NBCNews,3/29/2020,positive,0.35
UPDATE Pres Trump says he has asked CDC to issue a strong Travel Advisory due to coronavirus to be administere,NBCNews,3/29/2020,positive,0.154166667
The Detroit auto show has been canceled after the convention center where it was due to be held was taken over by,NBCNews,3/29/2020,negative,-0.1125
They re not going home to sleep A lot of them have slept in their cars because they don t want to infect their fa,NBCNews,3/29/2020,neutral,0
Studies have shown that home hospitalization can produce better health outcomes fewer hospital readmissions and a,NBCNews,3/29/2020,positive,0.5
In a growing number of cities and states local governments are collecting addresses of people who test positive fo,NBCNews,4/8/2020,positive,0.113636364
Governments and companies across the world put faith in the idea of an antibodies test designed to detect whether,NBCNews,4/8/2020,neutral,0
Filmmaker Tyler Perry buys groceries for shoppers in Atlanta and Louisiana,NBCNews,4/8/2020,neutral,0
More than 4 200 people have died from the coronavirus in New York City health officials say,NBCNews,4/8/2020,positive,0.318181818
Newly engaged gay cop is Florida police s first coronavirus fatality,NBCNews,4/8/2020,positive,0.267676768
Kansas lawmakers overturn an executive order by Gov Laura Kelley that restricted religious gatherings despite the,NBCNews,4/8/2020,neutral,0
Emergency field hospital built at Seattle Seahawks stadium to shut down before it opens Washington Gov Inslee sa,NBCNews,4/8/2020,negative,-0.155555556
RT Tune in to now for s report,NBCNews,4/8/2020,neutral,0
Sec Pompeo says the State Dept is working to get several thousand people back to the U S after getting stuck a,NBCNews,4/8/2020,negative,-0.033333333
A Texas teen who police say announced on social media she would intentionally spread the coronavirus has been arres,NBCNews,4/8/2020,positive,0.016666667
RT Experimental drug holds promise for treating the coronavirus reports now,NBCNews,4/8/2020,positive,0.1
Severe cases of coronavirus are disproportionately affecting African American communities CDC report finds,NBCNews,4/8/2020,neutral,0
WATCH London s iconic landmarks are empty as Central London continues its lockdown measures to contain the spread,NBCNews,4/8/2020,positive,0.133333333
RT NOW on leads our coverage on the coronavirus pandemic,NBCNews,4/8/2020,neutral,0
Planned Parenthood and a group of clinics asked a federal judge Wednesday to let some abortions continue in Texas,NBCNews,4/8/2020,neutral,0
RT Wuhan the city in China where the new coronavirus originated has lifted its lockdown American Benjamin Wilson shares,NBCNews,4/8/2020,positive,0.068181818
The CDC is considering changing its guidelines for self isolation to make it easier for those who have been exposed,NBCNews,4/8/2020,neutral,0
Library workers fight for safer working conditions amid coronavirus pandemic,NBCNews,4/8/2020,neutral,0
RT NEW Newly engaged gay cop is Florida police s first coronavirus fatality COVID19,NBCNews,4/8/2020,positive,0.234848485
A viral video shows an inmate pleading for help inside an Ohio federal prison where 3 inmates have died from COVID,NBCNews,4/8/2020,neutral,0
US federal prosecutors Wednesday have filed what are apparently the first charges of perpetrating a biological weap,NBCNews,4/8/2020,positive,0.15
It s like a cruise ship except you re not going anywhere Oil rig workers hit with one two of coronavirus and pl,NBCNews,4/8/2020,neutral,0
RT It s like a cruise ship except you re not going anywhere Oil rig workers hit with one two of coronavirus and plumm,NBCNews,4/8/2020,neutral,0
Severe cases of COVID 19 the illness caused by the coronavirus are disproportionately affecting African American,NBCNews,4/8/2020,neutral,0
British PM Johnson s condition is improving and he is now sitting up in bed after spending two nights in intens,NBCNews,4/8/2020,neutral,0
